dial_band,s4_pos,s5_pos,pto_mhz,crystal_mhz,wanted_mhz,frequency_hz,mixer_raw_vpp,filter_output_vpp,vfo_out_vpp
28.0-28.5 MHz,5,1,5.260000,13.990000,19.250000,18049999.999960,1.897916241453e-06,1.080054106753e-06,5.398690647248e-07
28.0-28.5 MHz,5,1,5.260000,13.990000,19.250000,18074999.999960,4.082741666357e-06,2.483272669493e-06,1.218933631279e-06
28.0-28.5 MHz,5,1,5.260000,13.990000,19.250000,18099999.999960,1.695397091206e-06,1.090171261630e-06,5.234424767362e-07
28.0-28.5 MHz,5,1,5.260000,13.990000,19.250000,18124999.999960,1.983025265115e-06,1.185558899235e-06,6.008848677975e-07
28.0-28.5 MHz,5,1,5.260000,13.990000,19.250000,18149999.999960,1.278055876887e-06,7.553494434120e-07,3.849361180962e-07
28.0-28.5 MHz,5,1,5.260000,13.990000,19.250000,18174999.999960,1.307926615766e-06,8.057001611564e-07,4.194124366163e-07
28.0-28.5 MHz,5,1,5.260000,13.990000,19.250000,18199999.999960,1.554684571342e-06,9.551018956666e-07,4.894075208115e-07
28.0-28.5 MHz,5,1,5.260000,13.990000,19.250000,18224999.999960,2.169689899501e-06,1.428007872459e-06,6.842139247473e-07
28.0-28.5 MHz,5,1,5.260000,13.990000,19.250000,18249999.999960,3.602839945028e-06,2.371894282318e-06,1.146854244414e-06
28.0-28.5 MHz,5,1,5.260000,13.990000,19.250000,18274999.999960,2.771410655552e-06,1.771506139760e-06,8.751473926383e-07
28.0-28.5 MHz,5,1,5.260000,13.990000,19.250000,18299999.999960,2.246314107918e-06,1.438281097529e-06,7.165855774074e-07
28.0-28.5 MHz,5,1,5.260000,13.990000,19.250000,18324999.999960,1.372010932850e-06,9.136535289387e-07,4.396431926516e-07
28.0-28.5 MHz,5,1,5.260000,13.990000,19.250000,18349999.999960,1.075946594560e-06,7.534945248529e-07,3.590644639371e-07
28.0-28.5 MHz,5,1,5.260000,13.990000,19.250000,18374999.999960,1.375192547291e-06,9.377786092173e-07,4.718584580954e-07
28.0-28.5 MHz,5,1,5.260000,13.990000,19.250000,18399999.999960,2.265875261845e-06,1.576052794475e-06,7.838610939053e-07
28.0-28.5 MHz,5,1,5.260000,13.990000,19.250000,18424999.999960,1.666575281844e-06,1.181941985025e-06,5.835303112997e-07
28.0-28.5 MHz,5,1,5.260000,13.990000,19.250000,18449999.999960,2.559506392945e-06,1.840769217403e-06,8.855618536227e-07
28.0-28.5 MHz,5,1,5.260000,13.990000,19.250000,18474999.999959,2.598418726631e-06,1.784573232543e-06,8.692760440887e-07
28.0-28.5 MHz,5,1,5.260000,13.990000,19.250000,18499999.999959,2.398259378867e-06,1.572764383099e-06,8.011652261674e-07
28.0-28.5 MHz,5,1,5.260000,13.990000,19.250000,18524999.999959,2.861206527087e-06,1.919997634847e-06,9.671152660185e-07
28.0-28.5 MHz,5,1,5.260000,13.990000,19.250000,18549999.999959,2.422620189528e-06,1.625232450601e-06,8.073036664154e-07
28.0-28.5 MHz,5,1,5.260000,13.990000,19.250000,18574999.999959,1.374504026470e-06,9.215662498430e-07,4.410476719634e-07
28.0-28.5 MHz,5,1,5.260000,13.990000,19.250000,18599999.999959,5.430873787985e-07,3.655871608881e-07,1.734033131818e-07
28.0-28.5 MHz,5,1,5.260000,13.990000,19.250000,18624999.999959,1.854627061429e-06,1.291179876033e-06,6.362274360623e-07
28.0-28.5 MHz,5,1,5.260000,13.990000,19.250000,18649999.999959,2.251905804560e-06,1.574428583236e-06,7.593053094109e-07
28.0-28.5 MHz,5,1,5.260000,13.990000,19.250000,18674999.999959,1.575723587788e-06,1.127447547213e-06,5.493639195328e-07
28.0-28.5 MHz,5,1,5.260000,13.990000,19.250000,18699999.999959,1.396992273921e-06,1.042929649765e-06,5.144723130390e-07
28.0-28.5 MHz,5,1,5.260000,13.990000,19.250000,18724999.999959,1.969258067604e-06,1.428187554100e-06,7.058071984493e-07
28.0-28.5 MHz,5,1,5.260000,13.990000,19.250000,18749999.999959,5.402177422916e-06,3.827039740970e-06,1.904162961558e-06
28.0-28.5 MHz,5,1,5.260000,13.990000,19.250000,18774999.999959,1.728106926912e-06,1.120490663887e-06,5.692674750538e-07
28.0-28.5 MHz,5,1,5.260000,13.990000,19.250000,18799999.999959,3.549323258704e-06,2.621358510683e-06,1.299638766210e-06
28.0-28.5 MHz,5,1,5.260000,13.990000,19.250000,18824999.999959,1.984998727712e-06,1.449913354003e-06,7.402358185963e-07
28.0-28.5 MHz,5,1,5.260000,13.990000,19.250000,18849999.999959,2.764529950879e-06,1.898715719330e-06,9.411704607628e-07
28.0-28.5 MHz,5,1,5.260000,13.990000,19.250000,18874999.999959,7.825753727519e-07,6.037273227239e-07,2.913057833694e-07
28.0-28.5 MHz,5,1,5.260000,13.990000,19.250000,18899999.999959,6.122242180307e-06,4.509301161687e-06,2.232166010589e-06
28.0-28.5 MHz,5,1,5.260000,13.990000,19.250000,18924999.999959,6.169125022006e-06,4.556219069188e-06,2.261039342699e-06
28.0-28.5 MHz,5,1,5.260000,13.990000,19.250000,18949999.999958,3.594185970174e-06,2.754543946278e-06,1.345822445865e-06
28.0-28.5 MHz,5,1,5.260000,13.990000,19.250000,18974999.999958,5.826821434477e-06,4.387849049096e-06,2.168776872572e-06
28.0-28.5 MHz,5,1,5.260000,13.990000,19.250000,18999999.999958,2.010061973036e-06,1.414489775150e-06,7.062284540186e-07
28.0-28.5 MHz,5,1,5.260000,13.990000,19.250000,19024999.999958,3.190065405684e-06,2.415647525419e-06,1.189439837570e-06
28.0-28.5 MHz,5,1,5.260000,13.990000,19.250000,19049999.999958,1.825867642869e-06,1.405265423049e-06,6.760903987589e-07
28.0-28.5 MHz,5,1,5.260000,13.990000,19.250000,19074999.999958,3.584803011713e-06,2.693373361128e-06,1.347157541891e-06
28.0-28.5 MHz,5,1,5.260000,13.990000,19.250000,19099999.999958,3.050981257498e-06,2.269292886291e-06,1.135128816630e-06
28.0-28.5 MHz,5,1,5.260000,13.990000,19.250000,19124999.999958,2.495644060938e-06,2.002361442287e-06,9.914148141911e-07
28.0-28.5 MHz,5,1,5.260000,13.990000,19.250000,19149999.999958,4.625440767801e-06,3.875759988382e-06,1.909619822138e-06
28.0-28.5 MHz,5,1,5.260000,13.990000,19.250000,19174999.999958,2.604310627683e-06,2.217317430261e-06,1.100857641810e-06
28.0-28.5 MHz,5,1,5.260000,13.990000,19.250000,19199999.999958,4.459244486048e-06,3.559711920045e-06,1.771287382292e-06
28.0-28.5 MHz,5,1,5.260000,13.990000,19.250000,19224999.999958,1.247106774206e-01,9.897958690651e-02,4.930427210196e-02
28.0-28.5 MHz,5,1,5.260000,13.990000,19.250000,19249999.999958,2.494023230816e-01,1.979439388660e-01,9.860095459480e-02
28.0-28.5 MHz,5,1,5.260000,13.990000,19.250000,19274999.999958,1.247119658439e-01,9.898054636495e-02,4.930475214792e-02
28.0-28.5 MHz,5,1,5.260000,13.990000,19.250000,19299999.999958,8.573925307067e-06,6.866532062034e-06,3.420521034153e-06
28.0-28.5 MHz,5,1,5.260000,13.990000,19.250000,19324999.999958,1.696677331229e-06,1.302680065483e-06,6.560917464641e-07
28.0-28.5 MHz,5,1,5.260000,13.990000,19.250000,19349999.999958,2.439482257096e-06,2.214207108295e-06,1.105514403811e-06
28.0-28.5 MHz,5,1,5.260000,13.990000,19.250000,19374999.999958,2.721006545745e-06,2.462830427111e-06,1.228124844988e-06
28.0-28.5 MHz,5,1,5.260000,13.990000,19.250000,19399999.999957,2.021893014756e-06,1.621720155354e-06,8.002199350449e-07
28.0-28.5 MHz,5,1,5.260000,13.990000,19.250000,19424999.999957,3.014101090403e-06,2.512320355544e-06,1.230676530249e-06
28.0-28.5 MHz,5,1,5.260000,13.990000,19.250000,19449999.999957,3.098516047710e-06,2.690485614923e-06,1.309016015510e-06
28.0-28.5 MHz,5,1,5.260000,13.990000,19.250000,19474999.999957,3.876444935851e-06,3.263725949765e-06,1.616041822990e-06
28.0-28.5 MHz,5,1,5.260000,13.990000,19.250000,19499999.999957,1.250622200068e-06,1.016692199803e-06,5.099944654041e-07
28.0-28.5 MHz,5,1,5.260000,13.990000,19.250000,19524999.999957,2.616338369930e-06,2.153860012047e-06,1.088296625527e-06
28.0-28.5 MHz,5,1,5.260000,13.990000,19.250000,19549999.999957,2.495476948109e-06,2.127168619877e-06,1.075634109110e-06
28.0-28.5 MHz,5,1,5.260000,13.990000,19.250000,19574999.999957,1.771642303082e-06,1.525582574314e-06,7.742447986983e-07
28.0-28.5 MHz,5,1,5.260000,13.990000,19.250000,19599999.999957,1.735838008800e-06,1.463802854061e-06,7.465650319271e-07
28.0-28.5 MHz,5,1,5.260000,13.990000,19.250000,19624999.999957,3.204930065442e-07,4.250444717486e-07,1.938458503529e-07
28.0-28.5 MHz,5,1,5.260000,13.990000,19.250000,19649999.999957,8.598841391006e-07,1.011545222095e-06,4.813819976140e-07
28.0-28.5 MHz,5,1,5.260000,13.990000,19.250000,19674999.999957,7.811601810491e-07,8.173587502935e-07,3.886226334891e-07
28.0-28.5 MHz,5,1,5.260000,13.990000,19.250000,19699999.999957,4.096393080212e-07,4.510101921519e-07,2.200767904648e-07
28.0-28.5 MHz,5,1,5.260000,13.990000,19.250000,19724999.999957,1.876070797401e-07,3.367035974514e-07,1.562426807557e-07
28.0-28.5 MHz,5,1,5.260000,13.990000,19.250000,19749999.999957,6.796550745390e-07,4.774811623091e-07,2.382205878540e-07
28.0-28.5 MHz,5,1,5.260000,13.990000,19.250000,19774999.999957,8.076897901092e-07,6.953288390076e-07,3.521845573543e-07
28.0-28.5 MHz,5,1,5.260000,13.990000,19.250000,19799999.999957,8.787267515899e-07,7.948240944048e-07,3.947457454805e-07
28.0-28.5 MHz,5,1,5.260000,13.990000,19.250000,19824999.999957,1.063056538696e-06,9.539210035471e-07,4.925856524953e-07
28.0-28.5 MHz,5,1,5.260000,13.990000,19.250000,19849999.999956,1.884787323052e-06,1.775898915346e-06,9.049693757947e-07
28.0-28.5 MHz,5,1,5.260000,13.990000,19.250000,19874999.999956,1.383623834056e-06,1.295056286368e-06,6.533177991492e-07
28.0-28.5 MHz,5,1,5.260000,13.990000,19.250000,19899999.999956,6.049243875068e-07,6.530925180572e-07,3.312067760149e-07
28.0-28.5 MHz,5,1,5.260000,13.990000,19.250000,19924999.999956,1.177995364105e-06,1.196506369070e-06,6.093891482732e-07
28.0-28.5 MHz,5,1,5.260000,13.990000,19.250000,19949999.999956,3.880343760175e-07,3.449180596661e-07,1.811403836027e-07
28.0-28.5 MHz,5,1,5.260000,13.990000,19.250000,19974999.999956,1.272692571716e-06,1.221072893140e-06,5.965874913193e-07
28.0-28.5 MHz,5,1,5.260000,13.990000,19.250000,19999999.999956,1.364147986118e-06,1.401590694996e-06,6.775767343515e-07
28.0-28.5 MHz,5,1,5.260000,13.990000,19.250000,20024999.999956,4.862148055297e-07,4.527796655369e-07,2.412999314153e-07
28.0-28.5 MHz,5,1,5.260000,13.990000,19.250000,20049999.999956,7.605736185467e-07,7.883582176288e-07,3.890835573665e-07
28.0-28.5 MHz,5,1,5.260000,13.990000,19.250000,20074999.999956,6.490774102451e-07,7.455620495371e-07,3.584724070642e-07
28.0-28.5 MHz,5,1,5.260000,13.990000,19.250000,20099999.999956,7.069208398242e-07,7.929780741374e-07,3.917321855977e-07
28.0-28.5 MHz,5,1,5.260000,13.990000,19.250000,20124999.999956,8.918375460433e-07,1.058194476216e-06,5.266228407762e-07
28.0-28.5 MHz,5,1,5.260000,13.990000,19.250000,20149999.999956,8.044025384019e-07,1.002063740697e-06,4.887074461334e-07
28.0-28.5 MHz,5,1,5.260000,13.990000,19.250000,20174999.999956,7.612918017763e-07,8.618936908241e-07,4.133326539229e-07
28.0-28.5 MHz,5,1,5.260000,13.990000,19.250000,20199999.999956,8.724144106757e-07,8.909999559453e-07,4.411429267978e-07
28.0-28.5 MHz,5,1,5.260000,13.990000,19.250000,20224999.999956,4.502752806836e-07,4.692733821976e-07,2.341445067838e-07
28.0-28.5 MHz,5,1,5.260000,13.990000,19.250000,20249999.999956,7.015530786490e-07,7.516626091718e-07,3.868847909841e-07
28.0-28.5 MHz,5,1,5.260000,13.990000,19.250000,20274999.999956,7.386416171214e-07,8.121346576455e-07,4.152928517169e-07
28.0-28.5 MHz,5,1,5.260000,13.990000,19.250000,20299999.999955,3.456063610744e-07,4.682431923596e-07,2.363813761511e-07
28.0-28.5 MHz,5,1,5.260000,13.990000,19.250000,20324999.999955,3.435964908401e-07,3.058637022881e-07,1.724105793951e-07
28.0-28.5 MHz,5,1,5.260000,13.990000,19.250000,20349999.999955,6.460629051180e-07,7.504692507165e-07,3.952384049891e-07
28.0-28.5 MHz,5,1,5.260000,13.990000,19.250000,20374999.999955,9.928259360142e-07,1.194487189952e-06,5.965676733509e-07
28.0-28.5 MHz,5,1,5.260000,13.990000,19.250000,20399999.999955,1.033117325661e-06,1.309798115757e-06,6.391082426715e-07
28.0-28.5 MHz,5,1,5.260000,13.990000,19.250000,20424999.999955,1.205638915438e-06,1.471264546344e-06,7.537306264222e-07
28.0-28.5 MHz,5,1,5.260000,13.990000,19.250000,20449999.999955,6.255801691186e-07,7.297453339965e-07,3.757446826371e-07
28.0-28.5 MHz,5,1,5.260000,13.990000,19.250000,20474999.999955,1.214333501188e-06,1.516262490086e-06,7.577496662676e-07
28.0-28.5 MHz,5,1,5.260000,13.990000,19.250000,20499999.999955,1.412209605850e-06,1.680842046581e-06,8.453580657747e-07
28.0-28.5 MHz,5,1,5.260000,13.990000,19.250000,20524999.999955,1.195894071498e-06,1.506989646566e-06,8.192441547586e-07
28.0-28.5 MHz,5,1,5.260000,13.990000,19.250000,20549999.999955,1.386058113228e-06,1.934789868317e-06,9.751153680897e-07
28.0-28.5 MHz,5,1,5.260000,13.990000,19.250000,20574999.999955,5.031789412011e-07,6.764906592571e-07,3.285222191248e-07
28.0-28.5 MHz,5,1,5.260000,13.990000,19.250000,20599999.999955,9.312087515516e-07,1.141442648789e-06,5.932869580114e-07
28.0-28.5 MHz,5,1,5.260000,13.990000,19.250000,20624999.999955,1.440334973087e-06,1.854213319778e-06,9.098098702174e-07
28.0-28.5 MHz,5,1,5.260000,13.990000,19.250000,20649999.999955,1.977771814082e-06,2.497386546905e-06,1.224320757530e-06
28.0-28.5 MHz,5,1,5.260000,13.990000,19.250000,20674999.999955,1.211547608939e-06,1.527960166722e-06,7.724294304659e-07
28.0-28.5 MHz,5,1,5.260000,13.990000,19.250000,20699999.999955,3.235353344989e-06,4.560189015800e-06,2.275755593700e-06
28.0-28.5 MHz,5,1,5.260000,13.990000,19.250000,20724999.999955,2.338498357398e-06,3.114107036285e-06,1.551081506486e-06
28.0-28.5 MHz,5,1,5.260000,13.990000,19.250000,20749999.999955,9.742562980640e-07,1.013173745233e-06,4.244547996926e-07
28.0-28.5 MHz,5,1,5.260000,13.990000,19.250000,20774999.999954,5.983075610976e-07,6.733971693898e-07,2.639202281939e-07
28.0-28.5 MHz,5,1,5.260000,13.990000,19.250000,20799999.999954,8.090002777726e-07,1.341781348858e-06,6.873507356479e-07
28.0-28.5 MHz,5,1,5.260000,13.990000,19.250000,20824999.999954,1.346642382929e-06,2.147130172190e-06,1.079493155298e-06
28.0-28.5 MHz,5,1,5.260000,13.990000,19.250000,20849999.999954,9.203836669262e-07,1.362221427556e-06,6.747345291807e-07
28.0-28.5 MHz,5,1,5.260000,13.990000,19.250000,20874999.999954,1.555883287979e-06,2.396047521098e-06,1.165386471066e-06
28.0-28.5 MHz,5,1,5.260000,13.990000,19.250000,20899999.999954,3.016916742665e-06,4.415299780882e-06,2.151618953537e-06
28.0-28.5 MHz,5,1,5.260000,13.990000,19.250000,20924999.999954,6.855616669504e-06,9.709625602919e-06,4.769343835457e-06
28.0-28.5 MHz,5,1,5.260000,13.990000,19.250000,20949999.999954,4.969285841015e-06,6.971739120414e-06,3.431835516113e-06
28.0-28.5 MHz,5,1,5.260000,13.990000,19.250000,20974999.999954,2.809665747000e-07,1.831116062379e-07,9.960470009303e-08
28.0-28.5 MHz,5,1,5.260000,13.990000,19.250000,20999999.999954,1.053569224000e-06,1.586545815964e-06,7.665876622470e-07
28.0-28.5 MHz,5,1,5.260000,13.990000,19.250000,21024999.999954,7.133357396733e-06,1.189188532565e-05,5.644593680109e-06
28.0-28.5 MHz,5,1,5.260000,13.990000,19.250000,21049999.999954,7.749510641525e-06,1.312650036801e-05,6.208251844206e-06
28.0-28.5 MHz,5,1,5.260000,13.990000,19.250000,21074999.999954,3.184526571060e-06,5.454660334266e-06,2.650356671629e-06
28.0-28.5 MHz,5,1,5.260000,13.990000,19.250000,21099999.999954,2.474110442508e-06,4.367216466995e-06,2.220933184553e-06
28.0-28.5 MHz,5,1,5.260000,13.990000,19.250000,21124999.999954,4.643091549776e-07,1.357546003070e-06,6.406776964053e-07
28.0-28.5 MHz,5,1,5.260000,13.990000,19.250000,21149999.999954,2.911846942653e-06,4.084792889327e-06,2.074287014628e-06
28.0-28.5 MHz,5,1,5.260000,13.990000,19.250000,21174999.999954,1.308764343500e-06,1.789830796209e-06,9.041487286176e-07
28.0-28.5 MHz,5,1,5.260000,13.990000,19.250000,21199999.999954,2.346122605066e-07,5.040412638540e-07,2.043245992960e-07
28.0-28.5 MHz,5,1,5.260000,13.990000,19.250000,21224999.999953,2.140916718854e-07,5.205522394472e-07,2.468598101595e-07
28.0-28.5 MHz,5,1,5.260000,13.990000,19.250000,21249999.999953,1.262265408349e-06,2.490201958560e-06,1.248721595444e-06
28.0-28.5 MHz,5,1,5.260000,13.990000,19.250000,21274999.999953,1.222375388127e-06,2.598650224434e-06,1.297098369964e-06
28.0-28.5 MHz,5,1,5.260000,13.990000,19.250000,21299999.999953,6.996933960480e-07,1.361220296551e-06,7.220766832092e-07
28.0-28.5 MHz,5,1,5.260000,13.990000,19.250000,21324999.999953,5.913511327534e-07,9.456661653380e-07,5.429190213498e-07
28.0-28.5 MHz,5,1,5.260000,13.990000,19.250000,21349999.999953,7.348983404554e-07,1.202074993011e-06,5.901512984877e-07
28.0-28.5 MHz,5,1,5.260000,13.990000,19.250000,21374999.999953,1.388995475013e-06,2.198566543034e-06,1.144849645574e-06
28.0-28.5 MHz,5,1,5.260000,13.990000,19.250000,21399999.999953,2.211315597630e-07,3.005218291149e-07,1.121645727333e-07
28.0-28.5 MHz,5,1,5.260000,13.990000,19.250000,21424999.999953,1.492847003249e-06,2.393304121785e-06,1.175673909415e-06
28.0-28.5 MHz,5,1,5.260000,13.990000,19.250000,21449999.999953,1.125650178004e-06,1.710296018089e-06,8.417060625345e-07
28.0-28.5 MHz,5,1,5.260000,13.990000,19.250000,21474999.999953,5.699047507532e-07,1.133279067958e-06,5.709647548758e-07
28.0-28.5 MHz,5,1,5.260000,13.990000,19.250000,21499999.999953,8.453377267002e-07,1.655932449379e-06,8.306054685433e-07
28.0-28.5 MHz,5,1,5.260000,13.990000,19.250000,21524999.999953,1.183643743752e-06,2.717887086061e-06,1.315741074603e-06
28.0-28.5 MHz,5,1,5.260000,13.990000,19.250000,21549999.999953,1.221639379579e-06,2.933852655962e-06,1.414676593346e-06
28.0-28.5 MHz,5,1,5.260000,13.990000,19.250000,21574999.999953,6.969970611035e-07,1.467394953435e-06,7.197855807863e-07
28.0-28.5 MHz,5,1,5.260000,13.990000,19.250000,21599999.999953,6.086360373149e-07,1.215908835537e-06,6.222012171114e-07
28.0-28.5 MHz,5,1,5.260000,13.990000,19.250000,21624999.999953,4.553564146011e-07,9.271720388220e-07,4.742621426964e-07
28.0-28.5 MHz,5,1,5.260000,13.990000,19.250000,21649999.999953,5.593811188443e-07,1.206735417213e-06,6.014999170658e-07
28.0-28.5 MHz,5,1,5.260000,13.990000,19.250000,21674999.999952,3.553161308928e-07,9.721712180319e-07,4.792107342499e-07
28.0-28.5 MHz,5,1,5.260000,13.990000,19.250000,21699999.999952,4.207547218132e-07,7.904316862461e-07,3.896927739772e-07
28.0-28.5 MHz,5,1,5.260000,13.990000,19.250000,21724999.999952,4.535519013076e-07,7.873100849169e-07,3.849001016118e-07
28.0-28.5 MHz,5,1,5.260000,13.990000,19.250000,21749999.999952,1.270329967824e-07,2.651360030807e-07,1.167902121751e-07
28.0-28.5 MHz,5,1,5.260000,13.990000,19.250000,21774999.999952,3.903103676817e-07,9.792707418371e-07,4.673134578516e-07
28.0-28.5 MHz,5,1,5.260000,13.990000,19.250000,21799999.999952,3.574767315773e-07,8.973051583108e-07,4.218461953721e-07
28.0-28.5 MHz,5,1,5.260000,13.990000,19.250000,21824999.999952,4.784592853293e-07,1.268948455318e-06,6.373643753523e-07
28.0-28.5 MHz,5,1,5.260000,13.990000,19.250000,21849999.999952,1.709709707369e-07,3.848432063195e-07,1.941040305815e-07
28.0-28.5 MHz,5,1,5.260000,13.990000,19.250000,21874999.999952,4.145134154018e-07,9.615225090387e-07,4.600863538443e-07
28.0-28.5 MHz,5,1,5.260000,13.990000,19.250000,21899999.999952,1.006920393540e-06,2.127953595727e-06,1.060436803981e-06
28.0-28.5 MHz,5,1,5.260000,13.990000,19.250000,21924999.999952,9.806678361060e-07,2.092127892357e-06,1.063389783295e-06
28.0-28.5 MHz,5,1,5.260000,13.990000,19.250000,21949999.999952,5.162216285569e-07,1.048369448933e-06,5.409944613916e-07
28.0-28.5 MHz,5,1,5.260000,13.990000,19.250000,21974999.999952,1.258538701382e-07,2.270569323696e-07,1.196267173321e-07
28.0-28.5 MHz,5,1,5.260000,13.990000,19.250000,21999999.999952,3.469873558372e-07,1.089335390631e-06,5.414547298698e-07
28.0-28.5 MHz,5,1,5.260000,13.990000,19.250000,22024999.999952,3.413662011255e-07,1.040882170680e-06,5.158964536781e-07
28.0-28.5 MHz,5,1,5.260000,13.990000,19.250000,22049999.999952,1.636692135805e-07,5.280994418608e-07,2.893861327438e-07
28.0-28.5 MHz,5,1,5.260000,13.990000,19.250000,22074999.999952,7.114463640420e-07,1.723385274004e-06,8.699819957995e-07
28.0-28.5 MHz,5,1,5.260000,13.990000,19.250000,22099999.999952,1.245609090710e-06,2.946485216780e-06,1.461824738486e-06
28.0-28.5 MHz,5,1,5.260000,13.990000,19.250000,22124999.999951,5.903661458132e-07,1.439162248336e-06,7.058242055283e-07
28.0-28.5 MHz,5,1,5.260000,13.990000,19.250000,22149999.999951,4.341905170858e-07,1.004547112348e-06,5.015007366841e-07
28.0-28.5 MHz,5,1,5.260000,13.990000,19.250000,22174999.999951,6.753388157197e-07,1.674000140519e-06,8.329232843771e-07
28.0-28.5 MHz,5,1,5.260000,13.990000,19.250000,22199999.999951,5.495097285157e-07,1.196376624671e-06,6.086278060485e-07
28.0-28.5 MHz,5,1,5.260000,13.990000,19.250000,22224999.999951,6.175584028339e-07,1.339806494880e-06,6.696659656880e-07
28.0-28.5 MHz,5,1,5.260000,13.990000,19.250000,22249999.999951,4.713366111924e-07,1.269627324331e-06,6.244818456780e-07
28.0-28.5 MHz,5,1,5.260000,13.990000,19.250000,22274999.999951,3.097326362473e-07,1.177516711389e-06,5.825164282427e-07
28.0-28.5 MHz,5,1,5.260000,13.990000,19.250000,22299999.999951,8.948489375939e-07,2.105916614753e-06,1.037818934651e-06
28.0-28.5 MHz,5,1,5.260000,13.990000,19.250000,22324999.999951,1.287247047657e-06,3.307414894570e-06,1.644624628164e-06
28.0-28.5 MHz,5,1,5.260000,13.990000,19.250000,22349999.999951,6.664422975518e-07,1.648179444081e-06,8.235933889892e-07
28.0-28.5 MHz,5,1,5.260000,13.990000,19.250000,22374999.999951,7.946275907715e-07,1.656454795813e-06,8.003039581556e-07
28.0-28.5 MHz,5,1,5.260000,13.990000,19.250000,22399999.999951,8.049945686890e-07,1.998533854277e-06,9.928788866646e-07
28.0-28.5 MHz,5,1,5.260000,13.990000,19.250000,22424999.999951,8.123810978281e-07,2.293964748620e-06,1.145466194148e-06
28.0-28.5 MHz,5,1,5.260000,13.990000,19.250000,22449999.999951,1.220104590196e-06,3.577392523972e-06,1.769772043322e-06
28.0-28.5 MHz,5,1,5.260000,13.990000,19.250000,22474999.999951,1.284811144095e-06,3.357938975104e-06,1.682706646358e-06
28.0-28.5 MHz,5,1,5.260000,13.990000,19.250000,22499999.999951,2.044969531012e-06,5.107967013018e-06,2.556484244848e-06
28.0-28.5 MHz,5,1,5.260000,13.990000,19.250000,22524999.999951,1.988753228616e-06,5.119862719354e-06,2.553184642028e-06
28.0-28.5 MHz,5,1,5.260000,13.990000,19.250000,22549999.999951,4.147132475752e-06,1.012637936772e-05,5.023248636755e-06
28.0-28.5 MHz,5,1,5.260000,13.990000,19.250000,22574999.999950,3.972641423206e-07,1.047152085314e-06,5.152061755525e-07
28.0-28.5 MHz,5,1,5.260000,13.990000,19.250000,22599999.999950,3.330339947963e-07,2.632731649391e-07,1.289007295148e-07
28.0-28.5 MHz,5,1,5.260000,13.990000,19.250000,22624999.999950,5.938910485567e-06,1.338555986031e-05,6.621099160658e-06
28.0-28.5 MHz,5,1,5.260000,13.990000,19.250000,22649999.999950,1.225213845733e-05,2.863369690164e-05,1.418055083825e-05
28.0-28.5 MHz,5,1,5.260000,13.990000,19.250000,22674999.999950,5.500929734171e-05,1.271713053253e-04,6.295926874679e-05
28.0-28.5 MHz,5,1,5.260000,13.990000,19.250000,22699999.999950,7.802591214796e-04,1.804987546320e-03,8.936335175764e-04
28.0-28.5 MHz,5,1,5.260000,13.990000,19.250000,22724999.999950,1.170558932655e-03,2.707950087355e-03,1.340680822499e-03
28.0-28.5 MHz,5,1,5.260000,13.990000,19.250000,22749999.999950,4.256822446876e-04,9.847867391468e-04,4.875535834579e-04
28.0-28.5 MHz,5,1,5.260000,13.990000,19.250000,22774999.999950,2.639130338869e-05,6.100054810775e-05,3.020314051236e-05
28.0-28.5 MHz,5,1,5.260000,13.990000,19.250000,22799999.999950,8.539434422561e-06,1.943639526759e-05,9.613791428393e-06
28.0-28.5 MHz,5,1,5.260000,13.990000,19.250000,22824999.999950,5.384508052231e-06,1.335272513454e-05,6.660599548344e-06
28.0-28.5 MHz,5,1,5.260000,13.990000,19.250000,22849999.999950,4.509210983634e-06,9.953967336883e-06,4.939078381090e-06
28.0-28.5 MHz,5,1,5.260000,13.990000,19.250000,22874999.999950,4.147215294908e-06,9.563751305591e-06,4.733554053486e-06
28.0-28.5 MHz,5,1,5.260000,13.990000,19.250000,22899999.999950,3.404195913863e-06,7.721096182959e-06,3.829714201074e-06
28.0-28.5 MHz,5,1,5.260000,13.990000,19.250000,22924999.999950,2.333030452305e-06,5.959959533095e-06,2.978687493973e-06
28.0-28.5 MHz,5,1,5.260000,13.990000,19.250000,22949999.999950,7.109825856128e-07,2.386134123832e-06,1.210423639094e-06
28.0-28.5 MHz,5,1,5.260000,13.990000,19.250000,22974999.999950,8.078888423645e-07,1.924254757069e-06,9.536337544283e-07
28.0-28.5 MHz,5,1,5.260000,13.990000,19.250000,22999999.999950,4.993288291785e-07,1.075830950958e-06,5.351438582702e-07
28.0-28.5 MHz,5,1,5.260000,13.990000,19.250000,23024999.999950,1.067687616062e-06,2.352184045141e-06,1.167237090251e-06
28.0-28.5 MHz,5,1,5.260000,13.990000,19.250000,23049999.999949,2.145570641407e-06,4.327188626001e-06,2.125222949867e-06
28.0-28.5 MHz,5,1,5.260000,13.990000,19.250000,23074999.999949,2.082507528672e-06,4.558645708640e-06,2.248465776231e-06
28.0-28.5 MHz,5,1,5.260000,13.990000,19.250000,23099999.999949,2.498430079221e-06,5.276765297294e-06,2.623259338172e-06
28.0-28.5 MHz,5,1,5.260000,13.990000,19.250000,23124999.999949,2.053097140510e-06,4.186401281397e-06,2.077023003014e-06
