phase,evaluation,VFO_T1_L1,VFO_T1_L2,VFO_T1_K,VFO_C7,VFO_C8,VFO_C9,VFO_C10,VFO_C11,VFO_C12,score,rms_error_db,symmetry_error_db,ripple_db,low_db,center_db,high_db
80m,635,5.220969311075208,4.567273204249606,0.2462960565484288,19.664525,6.2034036,33.7912392714793,19.664525,6.2034036,13.094792567289584,0.34143010034096216,0.32684601950365094,0.0013572363350462524,0.05290737800905987,0.0,-0.05290544626739546,-0.0013572363350462524
80m,636,5.220969311075208,4.567273204249606,0.2462960565484288,19.664525,6.2034036,33.7912392614793,19.664525,6.2034036,13.094792577289585,0.3414300996894423,0.32684601988474155,0.0013572354045621182,0.05290737760055464,0.0,-0.05290544586196688,-0.0013572354045621182
80m,637,5.220969311075208,4.567273204249606,0.2462960565484288,19.664525,6.2034036,32.73899942866042,19.664525,6.2034036,13.440105587152445,0.3393608963668657,0.3249785200930293,0.000488829386171119,0.055574187550661236,-0.000488829386171119,-0.055574187550661236,0.0
80m,638,5.220969311075208,4.567273204249606,0.2462960565484288,19.664525,6.2034036,32.73899943866042,19.664525,6.2034036,13.440105587152445,0.33936089667526903,0.32497851989702187,0.0004888298376855005,0.05557418776224665,-0.0004888298376855005,-0.05557418776224665,0.0
80m,639,5.220969311075208,4.567273204249606,0.2462960565484288,19.664525,6.2034036,32.73899942866042,19.664525,6.2034036,13.440105597152446,0.3393608972755371,0.32497851941817624,0.0004888307826007576,0.05557418829904037,-0.0004888307826007576,-0.05557418829904037,0.0
80m,640,5.220969311075208,4.567273204249606,0.2462960565484288,19.664525,6.2034036,23.731385315962854,19.664525,6.2034036,16.29402877442792,0.4529794726711134,0.22484534448911256,0.17732936152375345,0.2032190666329896,0.0,-0.1825442500145158,-0.17732936152375345
80m,641,5.220969311075208,4.567273204249606,0.2462960565484288,19.664525,6.2034036,23.731385325962854,19.664525,6.2034036,16.29402877442792,0.4529794717699027,0.22484534488877236,0.17732936043072556,0.20321906580161908,0.0,-0.18254424943000913,-0.17732936043072556
80m,642,5.220969311075208,4.567273204249606,0.2462960565484288,19.664525,6.2034036,23.731385315962854,19.664525,6.2034036,16.294028784427923,0.45297947107155484,0.22484534507656367,0.17732935966472496,0.20321906532106482,0.0,-0.18254424915168244,-0.17732935966472496
80m,643,5.220969311075208,4.567273204249606,0.2462960565484288,19.664525,6.2034036,31.62139007825907,19.664525,6.2034036,13.794202820839457,0.33876375742314435,0.3216892688567916,0.0021038096858774225,0.059882715521901275,0.0,-0.059878720910305105,-0.0021038096858774225
80m,644,5.220969311075208,4.567273204249606,0.2462960565484288,19.664525,6.2034036,31.62139008825907,19.664525,6.2034036,13.794202820839457,0.3387637570975068,0.3216892690953534,0.0021038091882346066,0.05988271525567512,0.0,-0.059878720645691885,-0.0021038091882346066
80m,645,5.220969311075208,4.567273204249606,0.2462960565484288,19.664525,6.2034036,31.62139007825907,19.664525,6.2034036,13.794202830839458,0.3387637564260235,0.32168926947999776,0.002103808234863891,0.05988271484464747,0.0,-0.05987872023857932,-0.002103808234863891
80m,646,5.220969311075208,4.567273204249606,0.2462960565484288,19.664525,6.2034036,31.827151797858775,19.664525,6.2034036,13.731444943436045,0.3383573805572575,0.3226560208730853,0.0010290028698278775,0.05868942725737725,0.0,-0.05868888721713006,-0.0010290028698278775
80m,647,5.220969311075208,4.567273204249606,0.2462960565484288,19.664525,6.2034036,31.827151807858776,19.664525,6.2034036,13.731444943436045,0.3383573802376578,0.3226560211075242,0.0010290023811379,0.058689426995982785,0.0,-0.05868888695732011,-0.0010290023811379
80m,648,5.220969311075208,4.567273204249606,0.2462960565484288,19.664525,6.2034036,31.827151797858775,19.664525,6.2034036,13.731444953436046,0.3383573795674456,0.3226560214927717,0.0010290014285487814,0.05868942658450038,0.0,-0.05868888654899962,-0.0010290014285487814
80m,649,5.220969311075208,4.567273204249606,0.2462960565484288,19.664525,6.2034036,32.73871397283102,19.664525,6.2034036,13.476821067433562,0.34270941685848166,0.3225074091777569,0.0056126203204129865,0.05835754944124716,-0.0056126203204129865,-0.0583212857940012,0.0
80m,650,5.220969311075208,4.567273204249606,0.2462960565484288,19.664525,6.2034036,32.73871398283102,19.664525,6.2034036,13.476821067433562,0.34270941716934106,0.32250740898246116,0.005612620772161847,0.05835754965887219,-0.005612620772161847,-0.058321286005757145,0.0
80m,651,5.220969311075208,4.567273204249606,0.2462960565484288,19.664525,6.2034036,32.73871397283102,19.664525,6.2034036,13.476821077433563,0.3427094177785673,0.32250740850253373,0.005612621723130928,0.05835755021161049,-0.005612621723130928,-0.05832128654669333,0.0
80m,652,5.220969311075208,4.567273204249606,0.2462960565484288,19.664525,6.2034036,31.95130239758837,19.664525,6.2034036,13.696766335899325,0.3378606436173731,0.3233895410670401,1.8309329341548164e-05,0.05781117288396587,-1.8309329341548164e-05,-0.05781117288396587,0.0
80m,653,5.220969311075208,4.567273204249606,0.2462960565484288,19.664525,6.2034036,31.951302407588372,19.664525,6.2034036,13.696766335899325,0.33786064394756454,0.3233895408571871,1.8309812773509293e-05,0.05781117311041584,-1.8309812773509293e-05,-0.05781117311041584,0.0
80m,654,5.220969311075208,4.567273204249606,0.2462960565484288,19.664525,6.2034036,31.95130239758837,19.664525,6.2034036,13.696766345899325,0.3378606445509007,0.32338954037308376,1.831076447444957e-05,0.05781117365336996,-1.831076447444957e-05,-0.05781117365336996,0.0
80m,655,5.220969311075208,4.567273204249606,0.2462960565484288,19.664525,6.2034036,31.87471436090732,19.664525,6.2034036,13.718159438082116,0.3381540446965675,0.32294622444650567,0.0006222088166438766,0.058342445733671866,0.0,-0.058342445733671866,-0.0006222088166438766
80m,656,5.220969311075208,4.567273204249606,0.2462960565484288,19.664525,6.2034036,31.87471437090732,19.664525,6.2034036,13.718159438082116,0.3381540443786414,0.3229462246799163,0.0006222083299860515,0.05834244547495615,0.0,-0.05834244547495615,-0.0006222083299860515
80m,657,5.220969311075208,4.567273204249606,0.2462960565484288,19.664525,6.2034036,31.87471436090732,19.664525,6.2034036,13.718159448082117,0.33815404371067703,0.3229462250656069,0.0006222073782637949,0.05834244506722541,0.0,-0.05834244506722541,-0.0006222073782637949
80m,658,5.220969311075208,4.567273204249606,0.2462960565484288,19.664525,6.2034036,31.936658284721464,19.664525,6.2034036,13.700856831184414,0.33789607731295485,0.3233190017031368,0.00010278506069028026,0.057897162196510976,0.0,-0.057897162196510976,-0.00010278506069028026
80m,659,5.220969311075208,4.567273204249606,0.2462960565484288,19.664525,6.2034036,31.936658294721465,19.664525,6.2034036,13.700856831184414,0.3378960769969454,0.32331900193550117,0.00010278457664725238,0.057897161939187924,0.0,-0.057897161939187924,-0.00010278457664725238
80m,660,5.220969311075208,4.567273204249606,0.2462960565484288,19.664525,6.2034036,31.936658284721464,19.664525,6.2034036,13.700856841184414,0.3378960763289158,0.32331900232135385,0.00010278362493920667,0.05789716153049085,0.0,-0.05789716153049085,-0.00010278362493920667
80m,661,5.220969311075208,4.567273204249606,0.2462960565484288,19.664525,6.2034036,31.94772822272707,19.664525,6.2034036,13.697764699238308,0.33785076549351994,0.3233850074186216,1.1186650894501327e-05,0.05781828569601544,0.0,-0.05781828569601544,-1.1186650894501327e-05
80m,662,5.220969311075208,4.567273204249606,0.2462960565484288,19.664525,6.2034036,31.94772823272707,19.664525,6.2034036,13.697764699238308,0.33785076517782403,0.323385007650779,1.1186167306220796e-05,0.057818285438955286,0.0,-0.057818285438955286,-1.1186167306220796e-05
80m,663,5.220969311075208,4.567273204249606,0.2462960565484288,19.664525,6.2034036,31.94772822272707,19.664525,6.2034036,13.697764709238308,0.3378507645139413,0.3233850080366734,1.1185215619491373e-05,0.05781828504659359,0.0,-0.05781828504659359,-1.1185215619491373e-05
80m,664,5.220969311075208,4.567273204249606,0.2462960565484288,19.664525,6.2034036,36.452967530504395,19.664525,6.2034036,12.474853748136331,0.3549192370479209,0.323942426733509,0.017136296607681345,0.05536205482692225,-0.017136296607681345,-0.05496704728096091,0.0
80m,665,5.220969311075208,4.567273204249606,0.2462960565484288,19.664525,6.2034036,36.452967540504396,19.664525,6.2034036,12.474853748136331,0.35491923728288155,0.3239424265897486,0.01713629694314278,0.05536205499996072,-0.01713629694314278,-0.054967047438644556,0.0
80m,666,5.220969311075208,4.567273204249606,0.2462960565484288,19.664525,6.2034036,36.452967530504395,19.664525,6.2034036,12.474853758136332,0.35491923789032787,0.3239424261356494,0.017136297865768313,0.055362055555640666,-0.017136297865768313,-0.05496704795340435,0.0
80m,667,5.220969311075208,4.567273204249606,0.2462960565484288,19.664525,6.2034036,32.56219779875632,19.664525,6.2034036,13.530971878189277,0.3421744068755736,0.3223141439696868,0.0051931529307438495,0.05866843990057191,-0.0051931529307438495,-0.05863796243089325,0.0
80m,668,5.220969311075208,4.567273204249606,0.2462960565484288,19.664525,6.2034036,32.56219780875632,19.664525,6.2034036,13.530971878189277,0.3421744071910775,0.32231414377134215,0.005193153389363658,0.05866844012148675,-0.005193153389363658,-0.05863796265558108,0.0
80m,669,5.220969311075208,4.567273204249606,0.2462960565484288,19.664525,6.2034036,32.56219779875632,19.664525,6.2034036,13.530971888189278,0.3421744078005226,0.32231414329098523,0.005193154340851436,0.05866844067474375,-0.005193154340851436,-0.05863796318651282,0.0
80m,670,5.220969311075208,4.567273204249606,0.2462960565484288,19.664525,6.2034036,32.0156185813266,19.664525,6.2034036,13.679336407790553,0.3383526324722507,0.323252749440966,0.0006191869779925696,0.057922784213168654,-0.0006191869779925696,-0.057922784213168654,0.0
80m,671,5.220969311075208,4.567273204249606,0.2462960565484288,19.664525,6.2034036,32.0156185913266,19.664525,6.2034036,13.679336407790553,0.3383526328007233,0.32325274923241926,0.0006191874587173629,0.05792278443834675,-0.0006191874587173629,-0.05792278443834675,0.0
80m,672,5.220969311075208,4.567273204249606,0.2462960565484288,19.664525,6.2034036,32.0156185813266,19.664525,6.2034036,13.679336417790553,0.33835263340459987,0.3232527487486574,0.0006191884104751466,0.05792278498186931,-0.0006191884104751466,-0.05792278498186931,0.0
80m,673,5.220969311075208,4.567273204249606,0.2462960565484288,19.664525,6.2034036,31.955216216548994,19.664525,6.2034036,13.695732143580097,0.337893304091214,0.32337922771273697,5.903654145811288e-05,0.057820159348075606,-5.903654145811288e-05,-0.057820159348075606,0.0
80m,674,5.220969311075208,4.567273204249606,0.2462960565484288,19.664525,6.2034036,31.955216226548995,19.664525,6.2034036,13.695732143580097,0.3378933044212256,0.3233792275028889,5.903702472664918e-05,0.05782015957444031,-5.903702472664918e-05,-0.05782015957444031,0.0
80m,675,5.220969311075208,4.567273204249606,0.2462960565484288,19.664525,6.2034036,31.955216216548994,19.664525,6.2034036,13.695732153580098,0.3378933050248418,0.32337922701888616,5.903797642048403e-05,0.05782016011814051,-5.903797642048403e-05,-0.05782016011814051,0.0
80m,676,5.220969311075208,4.567273204249606,0.2462960565484288,19.664525,6.2034036,31.94879424504897,19.664525,6.2034036,13.697475336058572,0.3378455870922768,0.32339187381462514,1.1779442914416904e-06,0.05781014133344087,0.0,-0.05781014133344087,-1.1779442914416904e-06
80m,677,5.220969311075208,4.567273204249606,0.2462960565484288,19.664525,6.2034036,31.94879425504897,19.664525,6.2034036,13.697475336058572,0.3378455867766347,0.3233918740467564,1.177460774215433e-06,0.057810141076416244,0.0,-0.057810141076416244,-1.177460774215433e-06
80m,678,5.220969311075208,4.567273204249606,0.2462960565484288,19.664525,6.2034036,31.94879424504897,19.664525,6.2034036,13.697475346058573,0.33784558610872467,0.3233918744327429,1.1765090661697286e-06,0.057810140667662324,0.0,-0.057810140667662324,-1.1765090661697286e-06
80m,679,5.220969311075208,4.567273204249606,0.2462960565484288,19.664525,6.2034036,31.953032746238986,19.664525,6.2034036,13.696324829022778,0.3378765553534236,0.3233838874110691,3.8578179875514707e-05,0.05781635904991589,-3.8578179875514707e-05,-0.05781635904991589,0.0
80m,680,5.220969311075208,4.567273204249606,0.2462960565484288,19.664525,6.2034036,31.953032756238986,19.664525,6.2034036,13.696324829022778,0.3378765556835331,0.32338388720123185,3.857866322221071e-05,0.05781635927631612,-3.857866322221071e-05,-0.05781635927631612,0.0
80m,681,5.220969311075208,4.567273204249606,0.2462960565484288,19.664525,6.2034036,31.953032746238986,19.664525,6.2034036,13.696324839022779,0.33787655628719687,0.32338388671636903,3.857961579711855e-05,0.0578163598201229,-3.857961579711855e-05,-0.0578163598201229,0.0
80m,682,5.220969311075208,4.567273204249606,0.2462960565484288,19.664525,6.2034036,31.949262384837223,19.664525,6.2034036,13.697348263280725,0.3378476087296282,0.3233919492018608,3.2143636232717654e-06,0.05780978065657649,-3.2143636232717654e-06,-0.05780978065657649,0.0
80m,683,5.220969311075208,4.567273204249606,0.2462960565484288,19.664525,6.2034036,31.949262394837223,19.664525,6.2034036,13.697348263280725,0.33784760905984634,0.32339194899194035,3.2148471404980228e-06,0.05780978088306199,-3.2148471404980228e-06,-0.05780978088306199,0.0
80m,684,5.220969311075208,4.567273204249606,0.2462960565484288,19.664525,6.2034036,31.949262384837223,19.664525,6.2034036,13.697348273280726,0.33784760966349464,0.3233919485070745,3.21579970119501e-06,0.05780978142687587,-3.21579970119501e-06,-0.05780978142687587,0.0
80m,685,5.220969311075208,4.567273204249606,0.2462960565484288,19.664525,6.2034036,31.94887905547374,19.664525,6.2034036,13.697452314951338,0.33784517613118537,0.32339241942666375,3.8317714512459133e-07,0.05780949410950598,0.0,-0.05780949410950598,-3.8317714512459133e-07
80m,686,5.220969311075208,4.567273204249606,0.2462960565484288,19.664525,6.2034036,31.94887906547374,19.664525,6.2034036,13.697452314951338,0.3378451758155617,0.32339241965883303,3.8269361368747923e-07,0.05780949385246004,0.0,-0.05780949385246004,-3.8269361368747923e-07
80m,687,5.220969311075208,4.567273204249606,0.2462960565484288,19.664525,6.2034036,31.94887905547374,19.664525,6.2034036,13.697452324951339,0.3378451751475994,0.32339242004475655,3.8174191274720215e-07,0.05780949344372033,0.0,-0.05780949344372033,-3.8174191274720215e-07
80m,688,5.220969311075208,4.567273204249606,0.2462960565484288,19.664525,6.2034036,31.94913205285364,19.664525,6.2034036,13.697383640848733,0.337846607891649,0.323392227966366,1.9916269593522884e-06,0.057809553193294505,-1.9916269593522884e-06,-0.057809553193294505,0.0
80m,689,5.220969311075208,4.567273204249606,0.2462960565484288,19.664525,6.2034036,31.94913206285364,19.664525,6.2034036,13.697383640848733,0.3378466082217891,0.3233922277563835,1.992110462367691e-06,0.0578095534197729,-1.992110462367691e-06,-0.0578095534197729,0.0
80m,690,5.220969311075208,4.567273204249606,0.2462960565484288,19.664525,6.2034036,31.94913205285364,19.664525,6.2034036,13.697383650848733,0.33784660882547746,0.32339222727155237,1.9930630301701058e-06,0.057809553963579674,-1.9930630301701058e-06,-0.057809553963579674,0.0
80m,691,5.220969311075208,4.567273204249606,0.2462960565484288,19.664525,6.2034036,31.94891474972165,19.664525,6.2034036,13.697442626035016,0.3378450020601846,0.3233926497437522,4.707338518983306e-08,0.05780922097218877,0.0,-0.05780922097218877,-4.707338518983306e-08
80m,692,5.220969311075208,4.567273204249606,0.2462960565484288,19.664525,6.2034036,31.94891475972165,19.664525,6.2034036,13.697442626035016,0.3378450017444396,0.3233926499757806,4.658986796357567e-08,0.057809220715164145,0.0,-0.057809220715164145,-4.658986796357567e-08
80m,693,5.220969311075208,4.567273204249606,0.2462960565484288,19.664525,6.2034036,31.94891474972165,19.664525,6.2034036,13.697442636035017,0.3378450010756299,0.323392650361729,4.5637300161160965e-08,0.05780922030640312,0.0,-0.05780922030640312,-4.5637300161160965e-08
80m,694,5.220969311075208,4.567273204249606,0.2462960565484288,19.664525,6.2034036,31.949058169788763,19.664525,6.2034036,13.697403695812069,0.3378460409289,0.3233923857207016,1.2990733821993672e-06,0.05780942453926485,-1.2990733821993672e-06,-0.05780942453926485,0.0
80m,695,5.220969311075208,4.567273204249606,0.2462960565484288,19.664525,6.2034036,31.949058179788764,19.664525,6.2034036,13.697403695812069,0.3378460412591546,0.3233923855108211,1.2995568994256246e-06,0.05780942476573614,-1.2995568994256246e-06,-0.05780942476573614,0.0
80m,696,5.220969311075208,4.567273204249606,0.2462960565484288,19.664525,6.2034036,31.949058169788763,19.664525,6.2034036,13.69740370581207,0.33784604186242756,0.32339238502665996,1.3005085932604743e-06,0.05780942530869737,-1.3005085932604743e-06,-0.05780942530869737,0.0
80m,697,5.220969311075208,4.567273204249606,0.2462960565484288,19.664525,6.2034036,31.948930701903837,19.664525,6.2034036,13.697438295943547,0.33784506164944933,0.32339265867047967,1.0254569104972688e-07,0.057809201733114435,-1.0254569104972688e-07,-0.057809201733114435,0.0
80m,698,5.220969311075208,4.567273204249606,0.2462960565484288,19.664525,6.2034036,31.948930711903838,19.664525,6.2034036,13.697438295943547,0.33784506197968717,0.3233926584605647,1.0302922248683899e-07,0.05780920195959993,-1.0302922248683899e-07,-0.05780920195959993,0.0
80m,699,5.220969311075208,4.567273204249606,0.2462960565484288,19.664525,6.2034036,31.948930701903837,19.664525,6.2034036,13.697438305943548,0.3378450625829236,0.3233926579763688,1.0398091632168871e-07,0.05780920250255406,-1.0398091632168871e-07,-0.05780920250255406,0.0
80m,700,5.220969311075208,4.567273204249606,0.2462960565484288,19.664525,6.2034036,31.94891474972165,19.664525,6.2034036,13.697442626035016,0.3378450020601846,0.3233926497437522,4.707338518983306e-08,0.05780922097218877,0.0,-0.05780922097218877,-4.707338518983306e-08
80m,701,5.220969311075208,4.567273204249606,0.2462960565484288,19.664525,6.2034036,31.94891475972165,19.664525,6.2034036,13.697442626035016,0.3378450017444396,0.3233926499757806,4.658986796357567e-08,0.057809220715164145,0.0,-0.057809220715164145,-4.658986796357567e-08
80m,702,5.220969311075208,4.567273204249606,0.2462960565484288,19.664525,6.2034036,31.94891474972165,19.664525,6.2034036,13.697442636035017,0.3378450010756299,0.323392650361729,4.5637300161160965e-08,0.05780922030640312,0.0,-0.05780922030640312,-4.5637300161160965e-08
80m,703,5.220969311075208,4.567273204249606,0.2462960565484288,19.664525,6.2034036,32.34994074944001,19.664525,6.2034036,13.681924124735975,0.3495538489526619,0.3162460374276132,0.016842457950673406,0.06586141429750114,-0.016842457950673406,-0.065550694021141,0.0
80m,704,5.220969311075208,4.567273204249606,0.2462960565484288,19.664525,6.2034036,32.34994075944001,19.664525,6.2034036,13.681924124735975,0.34955384927929145,0.31624603722757605,0.01684245841833132,0.06586141453353633,-0.01684245841833132,-0.06555069424039317,0.0
80m,705,5.220969311075208,4.567273204249606,0.2462960565484288,19.664525,6.2034036,32.34994074944001,19.664525,6.2034036,13.681924134735976,0.34955384990847266,0.31624603674310586,0.016842459385841835,0.06586141511809984,-0.016842459385841835,-0.0655506947908222,0.0
80m,706,5.220969311075208,4.567273204249606,0.2462960565484288,19.664525,6.2034036,32.00320628730039,19.664525,6.2034036,13.695341706650652,0.33944033027691967,0.3224027089597724,0.002317574019095048,0.05888018919220883,-0.002317574019095048,-0.05887433052873092,0.0
80m,707,5.220969311075208,4.567273204249606,0.2462960565484288,19.664525,6.2034036,32.00320629730039,19.664525,6.2034036,13.695341706650652,0.3394403306067731,0.32240270875113924,0.002317574500430908,0.058880189420811746,-0.002317574500430908,-0.058874330754214554,0.0
80m,708,5.220969311075208,4.567273204249606,0.2462960565484288,19.664525,6.2034036,32.00320628730039,19.664525,6.2034036,13.695341716650653,0.33944033121434836,0.32240270826619644,0.00231757545515876,0.05888018997197264,-0.00231757545515876,-0.05887433129905162,0.0
80m,709,5.220969311075208,4.567273204249606,0.2462960565484288,19.664525,6.2034036,31.95625094427419,19.664525,6.2034036,13.697158737347566,0.3380606780606021,0.32325850321558053,0.0003138194341474332,0.05795342164349648,-0.0003138194341474332,-0.05795342164349648,0.0
80m,710,5.220969311075208,4.567273204249606,0.2462960565484288,19.664525,6.2034036,31.95625095427419,19.664525,6.2034036,13.697158737347566,0.3380606783906516,0.32325850300580766,0.00031381991738044235,0.05795342186985408,-0.00031381991738044235,-0.05795342186985408,0.0
80m,711,5.220969311075208,4.567273204249606,0.2462960565484288,19.664525,6.2034036,31.95625094427419,19.664525,6.2034036,13.697158747347567,0.3380606789947075,0.32325850252103494,0.00031382087022535643,0.05795342241378876,-0.00031382087022535643,-0.05795342241378876,0.0
80m,712,5.220969311075208,4.567273204249606,0.2462960565484288,19.664525,6.2034036,31.94990593451542,19.664525,6.2034036,13.697404270161531,0.33787409345625175,0.32337455530946346,4.237103487270133e-05,0.057828668447662324,-4.237103487270133e-05,-0.057828668447662324,0.0
80m,713,5.220969311075208,4.567273204249606,0.2462960565484288,19.664525,6.2034036,31.94990594451542,19.664525,6.2034036,13.697404270161531,0.33787409378652633,0.3233745550996172,4.237151837571673e-05,0.05782866867413361,-4.237151837571673e-05,-0.05782866867413361,0.0
80m,714,5.220969311075208,4.567273204249606,0.2462960565484288,19.664525,6.2034036,31.94990593451542,19.664525,6.2034036,13.697404280161532,0.3378740943900486,0.3233745546154673,4.2372470112184146e-05,0.05782866921787644,-4.2372470112184146e-05,-0.05782866921787644,0.0
80m,715,5.220969311075208,4.567273204249606,0.2462960565484288,19.664525,6.2034036,31.949048881532164,19.664525,6.2034036,13.697437435536951,0.33784888465222584,0.323390238147478,5.693465965350697e-06,0.05781181215512987,-5.693465965350697e-06,-0.05781181215512987,0.0
80m,716,5.220969311075208,4.567273204249606,0.2462960565484288,19.664525,6.2034036,31.949048891532165,19.664525,6.2034036,13.697437435536951,0.33784888498245336,0.3233902379375687,5.693949482576954e-06,0.05781181238160826,-5.693949482576954e-06,-0.05781181238160826,0.0
80m,717,5.220969311075208,4.567273204249606,0.2462960565484288,19.664525,6.2034036,31.949048881532164,19.664525,6.2034036,13.697437445536952,0.3378488855858342,0.32339023745349943,5.694901190622659e-06,0.0578118129245766,-5.694901190622659e-06,-0.0578118129245766,0.0
80m,718,5.220969311075208,4.567273204249606,0.2462960565484288,19.664525,6.2034036,31.948933111830716,19.664525,6.2034036,13.697441915476565,0.33784547928091596,0.3233923567618033,7.387559790572595e-07,0.0578095350525345,-7.387559790572595e-07,-0.0578095350525345,0.0
80m,719,5.220969311075208,4.567273204249606,0.2462960565484288,19.664525,6.2034036,31.948933121830716,19.664525,6.2034036,13.697441915476565,0.33784547961368194,0.32339235655186027,7.392394962835169e-07,0.05780953528930155,-7.392394962835169e-07,-0.05780953528930155,0.0
80m,720,5.220969311075208,4.567273204249606,0.2462960565484288,19.664525,6.2034036,31.948933111830716,19.664525,6.2034036,13.697441925476566,0.3378454802146949,0.32339235606779987,7.401912114346487e-07,0.057809535822734404,-7.401912114346487e-07,-0.057809535822734404,0.0
80m,721,5.220969311075208,4.567273204249606,0.2462960565484288,19.664525,6.2034036,31.948917503439937,19.664525,6.2034036,13.697442519474393,0.33784501973515296,0.323392642703703,7.010400082663182e-08,0.05780922770979657,-7.010400082663182e-08,-0.05780922770979657,0.0
80m,722,5.220969311075208,4.567273204249606,0.2462960565484288,19.664525,6.2034036,31.948917513439937,19.664525,6.2034036,13.697442519474393,0.3378450200653774,0.3233926424937835,7.058752515831657e-08,0.057809227936274965,-7.058752515831657e-08,-0.057809227936274965,0.0
80m,723,5.220969311075208,4.567273204249606,0.2462960565484288,19.664525,6.2034036,31.948917503439937,19.664525,6.2034036,13.697442529474394,0.3378450206687092,0.32339264200965806,7.153924030944836e-08,0.0578092284792433,-7.153924030944836e-08,-0.0578092284792433,0.0
80m,724,5.220969311075208,4.567273204249606,0.2462960565484288,19.664525,6.2034036,31.948915718238915,19.664525,6.2034036,13.697442588556308,0.33784497538255515,0.3233926697866986,5.917840439906286e-09,0.05780919871206436,0.0,-0.05780919871206436,-5.917840439906286e-09
80m,725,5.220969311075208,4.567273204249606,0.2462960565484288,19.664525,6.2034036,31.948915728238916,19.664525,6.2034036,13.697442588556308,0.33784497506690553,0.323392670018849,5.434301897366822e-09,0.05780919845501842,0.0,-0.05780919845501842,-5.434301897366822e-09
80m,726,5.220969311075208,4.567273204249606,0.2462960565484288,19.664525,6.2034036,31.948915718238915,19.664525,6.2034036,13.697442598556309,0.3378449743989921,0.32339267040481257,4.482608062517102e-09,0.057809198046285815,0.0,-0.057809198046285815,-4.482608062517102e-09
80m,727,5.220969311075208,4.567273204249606,0.2462960565484288,19.664525,6.2034036,31.94891689647159,19.664525,6.2034036,13.697442542962243,0.3378450017893105,0.3233926539104413,4.3963780171907274e-08,0.05780921566035602,-4.3963780171907274e-08,-0.05780921566035602,0.0
80m,728,5.220969311075208,4.567273204249606,0.2462960565484288,19.664525,6.2034036,31.94891690647159,19.664525,6.2034036,13.697442542962243,0.3378450021195897,0.3233926537005517,4.4447325819874095e-08,0.05780921588684862,-4.4447325819874095e-08,-0.05780921588684862,0.0
80m,729,5.220969311075208,4.567273204249606,0.2462960565484288,19.664525,6.2034036,31.94891689647159,19.664525,6.2034036,13.697442552962244,0.3378450027230178,0.3233926532163645,4.539901254929646e-08,0.057809216430563026,-4.539901254929646e-08,-0.057809216430563026,0.0
80m,730,5.220969311075208,4.567273204249606,0.2462960565484288,19.664525,6.2034036,31.948915916609714,19.664525,6.2034036,13.697442580879954,0.3378449731600653,0.32339267169344793,2.32820696055569e-09,0.057809196553641584,-2.32820696055569e-09,-0.057809196553641584,0.0
80m,731,5.220969311075208,4.567273204249606,0.2462960565484288,19.664525,6.2034036,31.948915926609715,19.664525,6.2034036,13.697442580879954,0.33784497349022014,0.3233926714834464,2.8117383976677957e-09,0.05780919678014129,-2.8117383976677957e-09,-0.05780919678014129,0.0
80m,732,5.220969311075208,4.567273204249606,0.2462960565484288,19.664525,6.2034036,31.948915916609714,19.664525,6.2034036,13.697442590879955,0.3378449740939504,0.3233926709986821,3.764284883800428e-09,0.05780919732393386,-3.764284883800428e-09,-0.05780919732393386,0.0
80m,733,5.220969311075208,4.567273204249606,0.2462960565484288,19.664525,6.2034036,31.94891581457378,19.664525,6.2034036,13.697442584828439,0.33784497352219867,0.32339267126840476,2.9905748988312553e-09,0.057809197052876016,0.0,-0.057809197052876016,-2.9905748988312553e-09
80m,734,5.220969311075208,4.567273204249606,0.2462960565484288,19.664525,6.2034036,31.94891582457378,19.664525,6.2034036,13.697442584828439,0.3378449732065229,0.32339267150051126,2.507050567146507e-09,0.057809196795844286,0.0,-0.057809196795844286,-2.507050567146507e-09
80m,735,5.220969311075208,4.567273204249606,0.2462960565484288,19.664525,6.2034036,31.94891581457378,19.664525,6.2034036,13.69744259482844,0.3378449725377782,0.3233926718864997,1.5545040810138744e-09,0.05780919638709747,0.0,-0.05780919638709747,-1.5545040810138744e-09
80m,736,5.220969311075208,4.567273204249606,0.2462960565484288,19.664525,6.2034036,31.948915916609714,19.664525,6.2034036,13.697442580879954,0.3378449731600653,0.32339267169344793,2.32820696055569e-09,0.057809196553641584,-2.32820696055569e-09,-0.057809196553641584,0.0
80m,737,5.220969311075208,4.567273204249606,0.2462960565484288,19.664525,6.2034036,31.948915926609715,19.664525,6.2034036,13.697442580879954,0.33784497349022014,0.3233926714834464,2.8117383976677957e-09,0.05780919678014129,-2.8117383976677957e-09,-0.05780919678014129,0.0
80m,738,5.220969311075208,4.567273204249606,0.2462960565484288,19.664525,6.2034036,31.948915916609714,19.664525,6.2034036,13.697442590879955,0.3378449740939504,0.3233926709986821,3.764284883800428e-09,0.05780919732393386,-3.764284883800428e-09,-0.05780919732393386,0.0
80m,739,5.220969311075208,4.567273204249606,0.2462960565484288,19.664525,6.2034036,31.939993177732326,19.664525,6.2034036,13.700446507552293,0.3378311062034691,0.32337113015083085,3.063777995748751e-07,0.05783867869935477,0.0,-0.05783867869935477,-3.063777995748751e-07
