time_s,u89_1_output_diff_v,q89_1_gate_v,q89_1_source_v,q89_2_emitter_v,vfo_out_v
7.820797956434e-05,-2.120967047480e-02,6.658221511585e+00,7.572316150558e+00,6.845749661333e+00,-4.712299404137e-03
7.820997956434e-05,-2.779760481760e-02,6.651925379938e+00,7.567110885496e+00,6.840752306889e+00,-7.940902028199e-03
7.821197956434e-05,-3.329000000403e-02,6.646100610611e+00,7.562227857271e+00,6.836061681758e+00,-1.096221300262e-02
7.821397956434e-05,-3.753789696565e-02,6.640898326474e+00,7.557793521953e+00,6.831798881016e+00,-1.369823887162e-02
7.821597956434e-05,-4.042315467989e-02,6.636453815705e+00,7.553923022713e+00,6.828074385584e+00,-1.607807186545e-02
7.821797956434e-05,-4.186142522343e-02,6.632883019388e+00,7.550717114380e+00,6.824984680983e+00,-1.804006428661e-02
7.821997956434e-05,-4.180590246579e-02,6.630279498796e+00,7.548259587930e+00,6.822610280051e+00,-1.953308677358e-02
7.822197956434e-05,-4.024872475524e-02,6.628712016697e+00,7.546615075453e+00,6.821013210959e+00,-2.051813005793e-02
7.822397956434e-05,-3.722261531126e-02,6.628222725464e+00,7.545827360918e+00,6.820235858970e+00,-2.096902465511e-02
7.822597956434e-05,-3.280012072025e-02,6.628826074402e+00,7.545918250592e+00,6.820299479965e+00,-2.087337154646e-02
7.822797956434e-05,-2.709273227973e-02,6.630508386192e+00,7.546886949845e+00,6.821204015620e+00,-2.023262631869e-02
7.822997956434e-05,-2.024771083486e-02,6.633228185029e+00,7.548710087446e+00,6.822927702508e+00,-1.906231672487e-02
7.823197956434e-05,-1.244471493809e-02,6.636917188678e+00,7.551342220370e+00,6.825427913806e+00,-1.739146032743e-02
7.823397956434e-05,-3.896231160679e-03,6.641482049736e+00,7.554716946720e+00,6.828641527353e+00,-1.526229081503e-02
7.823597956434e-05,5.196965885371e-03,6.646806828492e+00,7.558752162106e+00,6.832491413375e+00,-1.272601637608e-02
7.823797956434e-05,1.456400700844e-02,6.652755082439e+00,7.563341203446e+00,6.836876216187e+00,-9.849423070501e-03
7.823997956434e-05,2.393445510413e-02,6.659173737303e+00,7.568359183516e+00,6.841675865592e+00,-6.711260231476e-03
7.824197956434e-05,3.309160476141e-02,6.665898411529e+00,7.573687399175e+00,6.846777908697e+00,-3.385133029321e-03
7.824397956434e-05,4.177633831026e-02,6.672755394278e+00,7.579187944296e+00,6.852050409183e+00,4.290913510550e-05
7.824597956434e-05,4.975272220554e-02,6.679566669908e+00,7.584715392977e+00,6.857353967481e+00,3.482200095944e-03
7.824797956434e-05,5.680442051102e-02,6.686154986278e+00,7.590127598208e+00,6.862552230566e+00,6.844284586447e-03
7.824997956434e-05,6.273785765639e-02,6.692347821242e+00,7.595281756774e+00,6.867507833927e+00,1.004028083958e-02
7.825197956434e-05,6.738909075448e-02,6.697982227674e+00,7.600043528817e+00,6.872091476812e+00,1.298676706674e-02
7.825397956434e-05,7.062661109387e-02,6.702908734141e+00,7.604286174339e+00,6.876180800954e+00,1.560504013658e-02
7.825597956434e-05,7.235490400931e-02,6.706995490507e+00,7.607897208109e+00,6.879667167389e+00,1.782549816142e-02
7.825797956434e-05,7.251616910505e-02,6.710131556433e+00,7.610778747804e+00,6.882455689082e+00,1.958763804439e-02
7.825997956434e-05,7.109174972111e-02,6.712230000107e+00,7.612852131956e+00,6.884470077250e+00,2.084317476083e-02
7.826197956434e-05,6.810194064532e-02,6.713230149599e+00,7.614058472867e+00,6.885652861641e+00,2.155615251166e-02
7.826397956434e-05,6.360557049940e-02,6.713099362022e+00,7.614361477693e+00,6.885968505839e+00,2.170493304821e-02
7.826597956434e-05,5.769801130239e-02,6.711833940328e+00,7.613747558894e+00,6.885403189545e+00,2.128201733735e-02
7.826797956434e-05,5.050905455170e-02,6.709459399018e+00,7.612226994500e+00,6.883966302697e+00,2.029497783226e-02
7.826997956434e-05,4.219941101012e-02,6.706029901795e+00,7.609833219249e+00,6.881689425295e+00,1.876575778460e-02
7.827197956434e-05,3.295711547209e-02,6.701626992720e+00,7.606622456320e+00,6.878626317558e+00,1.673062758497e-02
7.827397956434e-05,2.299281174952e-02,6.696357578072e+00,7.602672038294e+00,6.874850955324e+00,1.423887353550e-02
7.827597956434e-05,1.253498308421e-02,6.690351249283e+00,7.598078698557e+00,6.870456198048e+00,1.135190027328e-02
7.827797956434e-05,1.824327333750e-03,6.683756998326e+00,7.592955962554e+00,6.865550928304e+00,8.141344277702e-03
7.827997956434e-05,-8.891836189269e-03,6.676739409223e+00,7.587431367619e+00,6.860257665942e+00,4.687500088806e-03
7.828197956434e-05,-1.936573214771e-02,6.669474440845e+00,7.581643119716e+00,6.854709014279e+00,1.076993173995e-03
7.828397956434e-05,-2.935509725624e-02,6.662144886315e+00,7.575736587637e+00,6.849044568279e+00,-2.599241568281e-03
7.828597956434e-05,-3.862939047188e-02,6.654935662641e+00,7.569860532270e+00,6.843406978902e+00,-6.248523287608e-03
7.828797956434e-05,-4.697554874351e-02,6.648029015644e+00,7.564163274571e+00,6.837938554081e+00,-9.778634006014e-03
7.828997956434e-05,-5.420360577405e-02,6.641599810287e+00,7.558788868176e+00,6.832777309294e+00,-1.310037865605e-02
7.829197956434e-05,-6.015154107915e-02,6.635810983915e+00,7.553873358431e+00,6.828053669868e+00,-1.612971582306e-02
7.829397956434e-05,-6.468961411287e-02,6.630809330188e+00,7.549541284040e+00,6.823886879082e+00,-1.879007374978e-02
7.829597956434e-05,-6.772363640204e-02,6.626721674578e+00,7.545902423189e+00,6.820382177007e+00,-2.101416050701e-02
7.829797956434e-05,-6.919743901856e-02,6.623651591659e+00,7.543048980068e+00,6.817627894677e+00,-2.274582437721e-02
7.829997956434e-05,-6.909410243728e-02,6.621676699718e+00,7.541053156676e+00,6.815693416366e+00,-2.394134643519e-02
7.830197956434e-05,-6.743625504803e-02,6.620846653869e+00,7.539965312994e+00,6.814627213439e+00,-2.457068336233e-02
7.830397956434e-05,-6.428808724578e-02,6.621181842087e+00,7.539812597622e+00,6.814455789193e+00,-2.461811624932e-02
7.830597956434e-05,-5.971815080384e-02,6.622672831537e+00,7.540598349997e+00,6.815182891096e+00,-2.408272431201e-02
7.830797956434e-05,-5.392016668909e-02,6.625280634710e+00,7.542301797136e+00,6.816789419380e+00,-2.297840577669e-02
7.830997956434e-05,-4.703101117311e-02,6.628937793704e+00,7.544878822229e+00,6.819233927624e+00,-2.133351481226e-02
7.831197956434e-05,-3.919404052325e-02,6.633550046145e+00,7.548263000676e+00,6.822453770662e+00,-1.919007960030e-02
7.831397956434e-05,-3.067097629067e-02,6.638998822923e+00,7.552367300332e+00,6.826366470615e+00,-1.660288098080e-02
7.831597956434e-05,-2.166172817815e-02,6.645144354415e+00,7.557086408183e+00,6.830872076122e+00,-1.363788939090e-02
7.831797956434e-05,-1.240843230727e-02,6.651829296153e+00,7.562299426927e+00,6.835855486426e+00,-1.037072865090e-02
7.831997956434e-05,-3.150434348081e-03,6.658882848043e+00,7.567873056465e+00,6.841189627063e+00,-6.884591458124e-03
7.832197956434e-05,5.876198782401e-03,6.666125209642e+00,7.573665060595e+00,6.846738541386e+00,-3.268214876690e-03
7.832397956434e-05,1.443901313081e-02,6.673372257245e+00,7.579527978593e+00,6.852361095199e+00,3.865365323514e-04
7.832597956434e-05,2.232008028687e-02,6.680440337651e+00,7.585312972606e+00,6.857914478887e+00,3.986949983526e-03
7.832797956434e-05,2.931787045598e-02,6.687151019144e+00,7.590873684635e+00,6.863258081834e+00,7.441979261655e-03
7.832997956434e-05,3.525284012492e-02,6.693335705704e+00,7.596070044083e+00,6.868257003527e+00,1.066451737835e-02
7.833197956434e-05,3.997203846692e-02,6.698839957773e+00,7.600771861247e+00,6.872785700540e+00,1.357375145324e-02
7.833397956434e-05,4.335171327232e-02,6.703527437584e+00,7.604862184715e+00,6.876731101386e+00,1.609716639530e-02
7.833597956434e-05,4.530147064420e-02,6.707283343739e+00,7.608240250408e+00,6.879995645282e+00,1.817249404107e-02
7.833797956434e-05,4.576569921516e-02,6.710017277772e+00,7.610824034701e+00,6.882499642388e+00,1.974921721245e-02
7.833997956434e-05,4.472591309494e-02,6.711665440068e+00,7.612552252680e+00,6.884183391800e+00,2.078991276565e-02
7.834197956434e-05,4.220125135976e-02,6.712192132945e+00,7.613385849124e+00,6.885008521143e+00,2.127108636588e-02
7.834397956434e-05,3.824867189565e-02,6.711590508303e+00,7.613308849924e+00,6.884958979970e+00,2.118378058195e-02
7.834597956434e-05,3.296220983616e-02,6.709882577725e+00,7.612328656781e+00,6.884041216684e+00,2.053365191273e-02
7.834797956434e-05,2.647097513150e-02,6.707118464838e+00,7.610475686033e+00,6.882283975590e+00,1.934080126322e-02
7.834997956434e-05,1.893681617829e-02,6.703374957233e+00,7.607802467219e+00,6.879737306177e+00,1.763909398832e-02
7.835197956434e-05,1.055017512858e-02,6.698753377078e+00,7.604382135803e+00,6.876471227679e+00,1.547525814273e-02
7.835397956434e-05,1.526018649390e-03,6.693376861318e+00,7.600306462725e+00,6.872573696363e+00,1.290753288404e-02
7.835597956434e-05,-7.902197295540e-03,6.687387102233e+00,7.595683384269e+00,6.868148321753e+00,1.000415756574e-02
7.835797956434e-05,-1.748809369137e-02,6.680940663393e+00,7.590634193769e+00,6.863311524682e+00,6.841502765873e-03
7.835997956434e-05,-2.697971180861e-02,6.674204943002e+00,7.585290380061e+00,6.858189579750e+00,3.502131207299e-03
7.836197956434e-05,-3.612591534035e-02,6.667353912877e+00,7.579790283707e+00,6.852915269099e+00,7.261163827139e-05
7.836397956434e-05,-4.468412733617e-02,6.660563715380e+00,7.574275568656e+00,6.847624578262e+00,-3.358634330373e-03
7.836597956434e-05,-5.242660425114e-02,6.654008249316e+00,7.568887680954e+00,6.842453183702e+00,-6.703614889461e-03
7.836797956434e-05,-5.914750433374e-02,6.647854827724e+00,7.563764296927e+00,6.837533143127e+00,-9.876913278629e-03
7.836997956434e-05,-6.466803460356e-02,6.642260032537e+00,7.559035925567e+00,6.832989551182e+00,-1.279784991363e-02
7.837197956434e-05,-6.884191838104e-02,6.637365841581e+00,7.554822665697e+00,6.828937545617e+00,-1.539241162918e-02
7.837397956434e-05,-7.155865411110e-02,6.633296139508e+00,7.551231269826e+00,6.825479431998e+00,-1.759509903061e-02
7.837597956434e-05,-7.274679176487e-02,6.630153673766e+00,7.548352507923e+00,6.822702281837e+00,-1.935046204287e-02
7.837797956434e-05,-7.237492611457e-02,6.628017547424e+00,7.546258965331e+00,6.820675772568e+00,-2.061447463700e-02
7.837997956434e-05,-7.045259642107e-02,6.626941289229e+00,7.545003255763e+00,6.819450591814e+00,-2.135554004296e-02
7.838197956434e-05,-6.702901784081e-02,6.626951566957e+00,7.544616761427e+00,6.819057171499e+00,-2.155527944288e-02
7.838397956434e-05,-6.219176582455e-02,6.628047558027e+00,7.545108864353e+00,6.819505041038e+00,-2.120891714935e-02
7.838597956434e-05,-5.606354157825e-02,6.630201012603e+00,7.546466754695e+00,6.820782560076e+00,-2.032541863623e-02
7.838797956434e-05,-4.879904114487e-02,6.633356992374e+00,7.548655759275e+00,6.822857286265e+00,-1.892721639003e-02
7.838997956434e-05,-4.058022900104e-02,6.637435286221e+00,7.551620246811e+00,6.825676731248e+00,-1.704968471132e-02
7.839197956434e-05,-3.161191481467e-02,6.642332453263e+00,7.555285029745e+00,6.829169725620e+00,-1.474022095606e-02
7.839397956434e-05,-2.211607698759e-02,6.647924460320e+00,7.559557288803e+00,6.833248136310e+00,-1.205710061003e-02
7.839597956434e-05,-1.232669033829e-02,6.654069833166e+00,7.564328916843e+00,6.837809121657e+00,-9.067986635068e-03
7.839797956434e-05,-2.483620212089e-03,6.660613258063e+00,7.569479279740e+00,6.842737656493e+00,-5.848267580482e-03
7.839997956434e-05,7.172806011749e-03,6.667389527431e+00,7.574878270823e+00,6.847909478246e+00,-2.479126968787e-03
7.840197956434e-05,1.640788104040e-02,6.674227743232e+00,7.580389633648e+00,6.853194176970e+00,9.544756462855e-04
7.840397956434e-05,2.499777886023e-02,6.680955655733e+00,7.585874416273e+00,6.858458551037e+00,4.365990667915e-03
7.840597956434e-05,3.273521808359e-02,6.687404039286e+00,7.591194517365e+00,6.863569947899e+00,7.669449098353e-03
7.840797956434e-05,3.943416790177e-02,6.693410978572e+00,7.596216183369e+00,6.868399691440e+00,1.078168369261e-02
7.840997956434e-05,4.493470436080e-02,6.698825967765e+00,7.600813413051e+00,6.872826321262e+00,1.362442240046e-02
7.841197956434e-05,4.910675138924e-02,6.703513704641e+00,7.604871135195e+00,6.876738736686e+00,1.612631457570e-02
7.841397956434e-05,5.185369967091e-02,6.707357495444e+00,7.608288122506e+00,6.880038987588e+00,1.822472290501e-02
7.841597956434e-05,5.311472726854e-02,6.710262172642e+00,7.610979523857e+00,6.882644807644e+00,1.986734363386e-02
7.841797956434e-05,5.286672394608e-02,6.712156464931e+00,7.612878993759e+00,6.884491658464e+00,2.101350540163e-02
7.841997956434e-05,5.112475467099e-02,6.712994750265e+00,7.613940325154e+00,6.885534392305e+00,2.163521734641e-02
7.842197956434e-05,4.794192069583e-02,6.712758161394e+00,7.614138586493e+00,6.885748334858e+00,2.171783841212e-02
7.842397956434e-05,4.340770429076e-02,6.711455007873e+00,7.613470697482e+00,6.885129913667e+00,2.126045025105e-02
7.842597956434e-05,3.764566211614e-02,6.709120516874e+00,7.611955469512e+00,6.883696669758e+00,2.027582916830e-02
7.842797956434e-05,3.080972930760e-02,6.705815890842e+00,7.609633074655e+00,6.881486798117e+00,1.879011259357e-02
7.842997956434e-05,2.308002525761e-02,6.701626716668e+00,7.606563994375e+00,6.878558090470e+00,1.684207880831e-02
7.843197956434e-05,1.465990987388e-02,6.696660796932e+00,7.602827399287e+00,6.874986110956e+00,1.448193105906e-02
7.843397956434e-05,5.759447262601e-03,6.691045545690e+00,7.598523315640e+00,6.870867878557e+00,1.177365601176e-02
7.843597956434e-05,-3.398727348680e-03,6.684923508547e+00,7.593751584797e+00,6.866297812796e+00,8.779388576814e-03
7.843797956434e-05,-1.256833321362e-02,6.678451033267e+00,7.588640000125e+00,6.861398783392e+00,5.579552675990e-03
7.843997956434e-05,-2.152977061738e-02,6.671793143459e+00,7.583329082861e+00,6.856307701862e+00,2.263469835557e-03
7.844197956434e-05,-3.007252678255e-02,6.665116651177e+00,7.577929217993e+00,6.851127720024e+00,-1.101663573864e-03
7.844397956434e-05,-3.798402803229e-02,6.658591324516e+00,7.572592063522e+00,6.846005889877e+00,-4.420355851781e-03
7.844597956434e-05,-4.508354372701e-02,6.652381710452e+00,7.567455007366e+00,6.841073728647e+00,-7.607437438489e-03
7.844797956434e-05,-5.120591364625e-02,6.646643038306e+00,7.562640258443e+00,6.836448446626e+00,-1.058723787381e-02
7.844997956434e-05,-5.621567518952e-02,6.641518853591e+00,7.558272495257e+00,6.832249543190e+00,-1.328279849889e-02
7.845197956434e-05,-6.000598700300e-02,6.637135885991e+00,7.554456683300e+00,6.828577642126e+00,-1.562960126815e-02
7.845397956434e-05,-6.250114996228e-02,6.633601900025e+00,7.551289623393e+00,6.825525594390e+00,-1.756833624314e-02
7.845597956434e-05,-6.365913868505e-02,6.631002094644e+00,7.548846241633e+00,6.823165283701e+00,-1.905344476678e-02
7.845797956434e-05,-6.347036513986e-02,6.629397618648e+00,7.547186442806e+00,6.821554371383e+00,-2.004870970753e-02
7.845997956434e-05,-6.195948790121e-02,6.628823539737e+00,7.546346777871e+00,6.820728146346e+00,-2.053251658098e-02
7.846197956434e-05,-5.918266329533e-02,6.629288418126e+00,7.546344884034e+00,6.820704014229e+00,-2.049490442156e-02
7.846397956434e-05,-5.522773510584e-02,6.630773872255e+00,7.547174944804e+00,6.821476902924e+00,-1.994051511393e-02
7.846597956434e-05,-5.021052336865e-02,6.633235401140e+00,7.548811150846e+00,6.823022822209e+00,-1.888624705578e-02
7.846797956434e-05,-4.427343133669e-02,6.636603473482e+00,7.551205940176e+00,6.825296877713e+00,-1.736251132790e-02
7.846997956434e-05,-3.758092680807e-02,6.640785591536e+00,7.554293274429e+00,6.828236643478e+00,-1.541100950580e-02
7.847197956434e-05,-3.031679435103e-02,6.645668705797e+00,7.557988929724e+00,6.831762111618e+00,-1.308473701684e-02
7.847397956434e-05,-2.267890261930e-02,6.651122338832e+00,7.562193941669e+00,6.835779219410e+00,-1.044566649785e-02
7.847597956434e-05,-1.487535267915e-02,6.657002009356e+00,7.566796350454e+00,6.840181192285e+00,-7.563853566041e-03
7.847797956434e-05,-7.118661667899e-03,6.663153098268e+00,7.571674867790e+00,6.844852289897e+00,-4.514986492946e-03
7.847997956434e-05,3.789004696895e-04,6.669414877388e+00,7.576701541621e+00,6.849670055185e+00,-1.378913060039e-03
7.848197956434e-05,7.411464789159e-03,6.675624714210e+00,7.581745506242e+00,6.854509158303e+00,1.762863055734e-03
7.848397956434e-05,1.378461874130e-02,6.681622257469e+00,7.586676072760e+00,6.859244092448e+00,4.828934840755e-03
7.848597956434e-05,1.932145142295e-02,6.687253548197e+00,7.591366320003e+00,6.863752886117e+00,7.740399127001e-03
7.848797956434e-05,2.386737843648e-02,6.692374922196e+00,7.595696165360e+00,6.867919819538e+00,1.042261172373e-02
7.848997956434e-05,2.729540298741e-02,6.696856620287e+00,7.599555522478e+00,6.871638735298e+00,1.280732334084e-02
7.849197956434e-05,2.950990599639e-02,6.700586021921e+00,7.602846974830e+00,6.874815403680e+00,1.483419693902e-02
7.849397956434e-05,3.045032115523e-02,6.703470415999e+00,7.605488249110e+00,6.877370177219e+00,1.645250871035e-02
7.849597956434e-05,3.009308088990e-02,6.705439267352e+00,7.607414199663e+00,6.879239710599e+00,1.762223850583e-02
7.849797956434e-05,2.845302361642e-02,6.706445905076e+00,7.608578405143e+00,6.880378759741e+00,1.831520879604e-02
7.849997956434e-05,2.559616778369e-02,6.706468627016e+00,7.608954256108e+00,6.880761039030e+00,1.851560986913e-02
7.850197956434e-05,2.157784338877e-02,6.705511171323e+00,7.608535642118e+00,6.880380143976e+00,1.822056609859e-02
7.850397956434e-05,1.650871772848e-02,6.703602517695e+00,7.607336793824e+00,6.879249139551e+00,1.743983543147e-02
7.850597956434e-05,1.059699724571e-02,6.700796108888e+00,7.605392541294e+00,6.877401210948e+00,1.619619863149e-02
7.850797956434e-05,4.016284261580e-03,6.697168470428e+00,7.602755629955e+00,6.874886523102e+00,1.452338887819e-02
7.850997956434e-05,-3.038336766439e-03,6.692817548538e+00,7.599498114222e+00,6.871774156988e+00,1.246731905357e-02
7.851197956434e-05,-1.035227343646e-02,6.687860102245e+00,7.595707950146e+00,6.868148361732e+00,1.008361961621e-02
7.851397956434e-05,-1.772008262984e-02,6.682428700444e+00,7.591486256074e+00,6.864106174653e+00,7.436069967849e-03
7.851597956434e-05,-2.490688030410e-02,6.676668486304e+00,7.586946208259e+00,6.859756151701e+00,4.595753994334e-03
7.851797956434e-05,-3.169492742653e-02,6.670733392730e+00,7.582208900141e+00,6.855214534765e+00,1.638555581420e-03
7.851997956434e-05,-3.787532681267e-02,6.664782322752e+00,7.577401247858e+00,6.850603067249e+00,-1.356270448467e-03
7.852197956434e-05,-4.325306927983e-02,6.658975027928e+00,7.572651989212e+00,6.846045286864e+00,-4.308511241683e-03
7.852397956434e-05,-4.765662033216e-02,6.653468060962e+00,7.568088999394e+00,6.841663809454e+00,-7.138759856781e-03
7.852597956434e-05,-5.093790521512e-02,6.648410690148e+00,7.563835523114e+00,6.837576849480e+00,-9.770669671937e-03
7.852797956434e-05,-5.297888894552e-02,6.643941048811e+00,7.560007363538e+00,6.833895415239e+00,-1.213276536734e-02
7.852997956434e-05,-5.369271376641e-02,6.640182484129e+00,7.556709560512e+00,6.830720264332e+00,-1.416040469627e-02
7.853197956434e-05,-5.302673652952e-02,6.637240313594e+00,7.554033866359e+00,6.828139398304e+00,-1.579738550626e-02
7.853397956434e-05,-5.096321092808e-02,6.635198985135e+00,7.552056114070e+00,6.826225678800e+00,-1.699746978765e-02
7.853597956434e-05,-4.752024886059e-02,6.634119795954e+00,7.550834326559e+00,6.825034937600e+00,-1.772558348474e-02
7.853797956434e-05,-4.275101083821e-02,6.634039169858e+00,7.550406995393e+00,6.824604449644e+00,-1.795877779246e-02
7.853997956434e-05,-3.674319088563e-02,6.634967597689e+00,7.550792081885e+00,6.824951887795e+00,-1.768687554715e-02
7.854197956434e-05,-2.961650506601e-02,6.636889225823e+00,7.551986360787e+00,6.826074786676e+00,-1.691278580395e-02
7.854397956434e-05,-2.152080734479e-02,6.639762148147e+00,7.553965462871e+00,6.827950473906e+00,-1.565251448579e-02
7.854597956434e-05,-1.263196443782e-02,6.643519360896e+00,7.556684341624e+00,6.830536576215e+00,-1.393480218563e-02
7.854797956434e-05,-3.148619293489e-03,6.648070389610e+00,7.560078385468e+00,6.833771955545e+00,-1.180048406715e-02
7.854997956434e-05,6.713342302380e-03,6.653303518579e+00,7.564064954374e+00,6.837578215961e+00,-9.301481244328e-03
7.855197956434e-05,1.672523549745e-02,6.659088591971e+00,7.568545468008e+00,6.841861569005e+00,-6.499562328212e-03
7.855397956434e-05,2.665215097214e-02,6.665280290788e+00,7.573407849968e+00,6.846515204852e+00,-3.464780164748e-03
7.855597956434e-05,3.625820855828e-02,6.671721823812e+00,7.578529389884e+00,6.851421913177e+00,-2.737506930073e-04
7.855797956434e-05,4.531357528112e-02,6.678248917476e+00,7.583779840700e+00,6.856457094252e+00,2.992316802053e-03
7.855997956434e-05,5.359986292575e-02,6.684694022559e+00,7.589024769727e+00,6.861491878177e+00,6.249654453055e-03
7.856197956434e-05,6.091679803262e-02,6.690890612591e+00,7.594128989776e+00,6.866396481909e+00,9.414119507955e-03
7.856397956434e-05,6.708695120052e-02,6.696677482682e+00,7.598960063366e+00,6.871043510770e+00,1.240333635777e-02
7.856597956434e-05,7.196124094470e-02,6.701902923246e+00,7.603391716650e+00,6.875311325323e+00,1.513887540294e-02
7.856797956434e-05,7.542225177243e-02,6.706428678632e+00,7.607307144587e+00,6.879087182077e+00,1.754827958711e-02
7.856997956434e-05,7.738793947659e-02,6.710133574084e+00,7.610602058184e+00,6.882270265619e+00,1.956701527073e-02
7.857197956434e-05,7.781305837114e-02,6.712916732064e+00,7.613187455487e+00,6.884774333871e+00,2.114016714545e-02
7.857397956434e-05,7.669076000896e-02,6.714700279144e+00,7.614991986263e+00,6.886530097709e+00,2.222395648972e-02
7.857597956434e-05,7.405199204161e-02,6.715431484548e+00,7.615963901941e+00,6.887487079742e+00,2.278691771343e-02
7.857797956434e-05,6.996501787292e-02,6.715084257577e+00,7.616072485238e+00,6.887615084316e+00,2.281081972596e-02
7.857997956434e-05,6.453294955311e-02,6.713659972971e+00,7.615308968945e+00,6.886905054655e+00,2.229118746951e-02
7.858197956434e-05,5.789146866949e-02,6.711187584417e+00,7.613686867684e+00,6.885369466348e+00,2.123752141438e-02
7.858397956434e-05,5.020485238832e-02,6.707723029265e+00,7.611241756062e+00,6.883042070007e+00,1.967309441931e-02
7.858597956434e-05,4.166231836941e-02,6.703347922074e+00,7.608030449742e+00,6.879977153788e+00,1.763443774141e-02
7.858797956434e-05,3.247299476906e-02,6.698167577014e+00,7.604129650129e+00,6.876248178292e+00,1.517042136911e-02
7.858997956434e-05,2.286136010168e-02,6.692308394955e+00,7.599634042580e+00,6.871945977324e+00,1.234105518606e-02
7.859197956434e-05,1.306161962741e-02,6.685914690951e+00,7.594653935934e+00,6.867176415709e+00,9.215941155192e-03
7.859397956434e-05,3.312693610871e-03,6.679145032518e+00,7.589312463936e+00,6.862057717926e+00,5.872516027264e-03
7.859597956434e-05,-6.147576555090e-03,6.672168194203e+00,7.583742459473e+00,6.856717392273e+00,2.394036314628e-03
7.859797956434e-05,-1.508749160537e-02,6.665158825180e+00,7.578083046489e+00,6.851288977981e+00,-1.132546329182e-03
7.859997956434e-05,-2.328709448330e-02,6.658292954943e+00,7.572476076125e+00,6.845908564465e+00,-4.618851991165e-03
7.860197956434e-05,-3.054294230812e-02,6.651743448131e+00,7.567062466827e+00,6.840711313778e+00,-7.977331419901e-03
7.860397956434e-05,-3.667319481363e-02,6.645675539778e+00,7.561978580377e+00,6.835827948041e+00,-1.112354180345e-02
7.860597956434e-05,-4.152178009665e-02,6.640242561987e+00,7.557352697244e+00,6.831381424825e+00,-1.397829475320e-02
7.860797956434e-05,-4.496265641865e-02,6.635581984939e+00,7.553301717239e+00,6.827483762240e+00,-1.646970163108e-02
7.860997956434e-05,-4.690303259310e-02,6.631811868720e+00,7.549928140981e+00,6.824233217411e+00,-1.853498439575e-02
7.861197956434e-05,-4.728643863468e-02,6.629027826925e+00,7.547317441456e+00,6.821711769382e+00,-2.012208432517e-02
7.861397956434e-05,-4.609459647074e-02,6.627300571724e+00,7.545535863248e+00,6.819983082636e+00,-2.119095488854e-02
7.861597956434e-05,-4.334886980323e-02,6.626674109083e+00,7.544628733523e+00,6.819090884768e+00,-2.171458267585e-02
7.861797956434e-05,-3.911033965847e-02,6.627164619050e+00,7.544619297395e+00,6.819057903176e+00,-2.167964315667e-02
7.861997956434e-05,-3.347921328107e-02,6.628760052083e+00,7.545508131577e+00,6.819885274511e+00,-2.108684814540e-02
7.862197956434e-05,-2.659274663495e-02,6.631420438781e+00,7.547273120760e+00,6.821552540504e+00,-1.995091209730e-02
7.862397956434e-05,-1.862237714178e-02,6.635078906274e+00,7.549870019350e+00,6.824018124930e+00,-1.830020647238e-02
7.862597956434e-05,-9.769424557501e-03,6.639643363343e+00,7.553233555441e+00,6.827220376311e+00,-1.617604810215e-02
7.862797956434e-05,-2.600931701497e-04,6.644998814084e+00,7.557279070724e+00,6.831079054137e+00,-1.363170178652e-02
7.862997956434e-05,9.660676086060e-03,6.651010232696e+00,7.561904629156e+00,6.835497316779e+00,-1.073106012050e-02
7.863197956434e-05,1.973573344091e-02,6.657525932630e+00,7.566993563883e+00,6.840364073920e+00,-7.547090352698e-03
7.863397956434e-05,2.970292775157e-02,6.664381340561e+00,7.572417376419e+00,6.845556737920e+00,-4.160026565049e-03
7.863597956434e-05,3.930223429287e-02,6.671403089450e+00,7.578038939198e+00,6.850944224307e+00,-6.554049736944e-04
7.863797956434e-05,4.828302225696e-02,6.678413326688e+00,7.583715902636e+00,6.856390215504e+00,2.878066372703e-03
7.863997956434e-05,5.641077448159e-02,6.685234140249e+00,7.589304245688e+00,6.861756529057e+00,6.350700152269e-03
7.864197956434e-05,6.347346220910e-02,6.691691991974e+00,7.594661864430e+00,6.866906589285e+00,9.674083697635e-03
7.864397956434e-05,6.928699927035e-02,6.697622057339e+00,7.599652132076e+00,6.871708840366e+00,1.276328911008e-02
7.864597956434e-05,7.369999704757e-02,6.702872361921e+00,7.604147325007e+00,6.876040091645e+00,1.553903367750e-02
7.864797956434e-05,7.659736905317e-02,6.707307618689e+00,7.608031849682e+00,6.879788637371e+00,1.792968840566e-02
7.864997956434e-05,7.790303660448e-02,6.710812666002e+00,7.611205172184e+00,6.882857141905e+00,1.987312924856e-02
7.865197956434e-05,7.758140462123e-02,6.713295424086e+00,7.613584394212e+00,6.885165145173e+00,2.131833725885e-02
7.865397956434e-05,7.563788793811e-02,6.714689288516e+00,7.615106391860e+00,6.886651188535e+00,2.222674842145e-02
7.865597956434e-05,7.211826374559e-02,6.714954900930e+00,7.615729477358e+00,6.887274436580e+00,2.257327309815e-02
7.865797956434e-05,6.710714919090e-02,6.714081242577e+00,7.615434521748e+00,6.887015812351e+00,2.234699727364e-02
7.865997956434e-05,6.072546460212e-02,6.712086021141e+00,7.614225521654e+00,6.885878549350e+00,2.155150376504e-02
7.866197956434e-05,5.312718185320e-02,6.709015330237e+00,7.612129575467e+00,6.883888201604e+00,2.020484114449e-02
