frequency_hz,input_v_per_v,input_db,q79_1_collector_v_per_v,q79_1_collector_db,q79_2_base_v_per_v,q79_2_base_db,q79_2_collector_v_per_v,q79_2_collector_db,q79_3_gate1_v_per_v,q79_3_gate1_db
9032800.0,1.0,0.0,20.9481687,26.422921254163228,19.7293235,25.90224387914011,815.887534,58.23260595131611,455.609468,53.1718548111013
9032900.0,1.0,0.0,20.9116413,26.407762415855316,19.7033979,25.89082255568831,814.96196,58.222746752771286,455.16973,53.16346745213912
9033000.0,1.0,0.0,20.8751673,26.39259929477811,19.6775015,25.879399083483648,814.037292,58.21288601765727,454.73035,53.15507882448715
9033100.0,1.0,0.0,20.8387469,26.37743199813744,19.6516345,25.86797356222813,813.113535,58.203023806873546,454.291331,53.146688989658784
9033200.0,1.0,0.0,20.8023801,26.36226055037146,19.625797,25.85654604788597,812.190698,58.19316022437057,453.852677,53.138298028542394
9033300.0,1.0,0.0,20.7660672,26.347085101560786,19.5999891,25.84511659670996,811.268785,58.18329532103483,453.414393,53.12990604149438
9033400.0,1.0,0.0,20.7298083,26.33190571902422,19.574211,25.83368530961664,810.347805,58.17342920157317,452.976481,53.12151307173211
9033500.0,1.0,0.0,20.6936034,26.31672242856467,19.5484629,25.822252288047018,809.427764,58.16356193897106,452.538947,53.113119239412654
9033600.0,1.0,0.0,20.6574527,26.301535340245774,19.5227449,25.810817589477306,808.508667,58.153693595797066,452.101793,53.10472458830641
9033700.0,1.0,0.0,20.6213563,26.286344522766182,19.4970571,25.79938127167754,807.590523,58.14382427791955,451.665024,53.09632922004256
9033800.0,1.0,0.0,20.5853143,26.271150045289104,19.4713997,25.787943437321047,806.673336,58.133954037844084,451.228644,53.08793321739081
9033900.0,1.0,0.0,20.5493268,26.255951977444518,19.4457728,25.77650414494495,805.757113,58.124082960647165,450.792655,53.079536624901216
9034000.0,1.0,0.0,20.513394,26.240750431673966,19.4201766,25.76506349810994,804.84186,58.11421112099258,450.357061,53.0711395258654
9034100.0,1.0,0.0,20.4775159,26.22554543635358,19.3946112,25.75362155612595,803.927583,58.104338593875504,449.921867,53.062742023198126
9034200.0,1.0,0.0,20.4416926,26.210337062527604,19.3690767,25.742178378602972,803.014289,58.0944654654401,449.487075,53.054344162235566
9034300.0,1.0,0.0,20.4059243,26.19512542428158,19.3435733,25.730734070355304,802.101982,58.08459178972639,449.05269,53.04594604651197
9034400.0,1.0,0.0,20.370211,26.179910551197278,19.318101,25.71928864681133,801.19067,58.07471766437513,448.618714,53.037547721872386
9034500.0,1.0,0.0,20.3345528,26.164692515753455,19.2926601,25.707842258531105,800.280357,58.06484314404679,448.185152,53.029149292473434
9034600.0,1.0,0.0,20.2989498,26.149471390911415,19.2672507,25.696394966691702,799.371049,58.054968305371204,447.752005,53.02075078527282
9034700.0,1.0,0.0,20.2634022,26.1342472929822,19.2418728,25.68494678763583,798.462752,58.0450932253154,447.319279,53.01235232441381
9034800.0,1.0,0.0,20.2279099,26.11902021024438,19.2165266,25.673497828175535,797.555471,58.03521797029384,446.886975,53.00395393733065
9034900.0,1.0,0.0,20.1924731,26.10379025991036,19.1912122,25.662048150409404,796.649212,58.02534261791359,446.455098,52.995555729376875
9035000.0,1.0,0.0,20.1570919,26.08855751689431,19.1659297,25.650597816745375,795.74398,58.015467235206195,446.02365,52.98715774788343
9035100.0,1.0,0.0,20.1217664,26.073322056604287,19.1406792,25.639146889901706,794.839781,58.0055919004223,445.592635,52.97876007934158
9035200.0,1.0,0.0,20.0864966,26.058083911702113,19.115461,25.62769552378621,793.936618,57.99571665933345,445.162056,52.97036279105661
9035300.0,1.0,0.0,20.0512825,26.0428431150443,19.090275,25.616243691102568,793.034499,57.985841612668175,444.731915,52.96196593105411
9035400.0,1.0,0.0,20.0161244,26.027599829866254,19.0651213,25.604791455506735,792.133426,57.975966795806954,444.302216,52.95356958663474
9035500.0,1.0,0.0,19.9810222,26.012354046631756,19.0400002,25.593338972207448,791.233407,57.96609231014112,443.872962,52.94517382585838
9035600.0,1.0,0.0,19.945976,25.99710584279302,19.0149116,25.581886214492975,790.334445,57.95621820255625,443.444157,52.936778736624916
9035700.0,1.0,0.0,19.9109859,25.98185529630812,18.9898558,25.570433338445394,789.436545,57.94634454213937,443.015801,52.92838432873808
9035800.0,1.0,0.0,19.876052,25.966602485643296,18.9648327,25.558980317747135,788.539712,57.93647139827431,442.5879,52.919990729779435
9035900.0,1.0,0.0,19.8411743,25.951347445998138,18.9398425,25.547527263497884,787.643951,57.92659884064239,442.160455,52.91159796959124
9036000.0,1.0,0.0,19.8063529,25.936090256631196,18.9148854,25.536074287358872,786.749265,57.91672691714289,441.733469,52.90320611744521
9036100.0,1.0,0.0,19.7715878,25.920830953384026,18.8899613,25.524621363610134,785.855661,57.90685572008481,441.306946,52.894815262550516
9036200.0,1.0,0.0,19.7368791,25.905569616314075,18.8650704,25.513168604495363,784.963142,57.896985297916046,440.880887,52.88642543534456
9036300.0,1.0,0.0,19.7022268,25.890306281910867,18.8402128,25.50171607672084,784.071713,57.88711572144032,440.455296,52.87803672552965
9036400.0,1.0,0.0,19.6676311,25.875041075200713,18.8153886,25.49026384731682,783.181377,57.87724703958153,440.030175,52.86964918366239
9036500.0,1.0,0.0,19.6330919,25.859773989319127,18.7905978,25.478811937413887,782.29214,57.8673793347741,439.605527,52.86126288023888
9036600.0,1.0,0.0,19.5986093,25.84450510594158,18.7658406,25.467360460795945,781.404005,57.857512656458255,439.181354,52.852877866235545
9036700.0,1.0,0.0,19.5641834,25.829234507268936,18.7411171,25.455909485470933,780.516976,57.84764706540494,438.75766,52.84449423240373
9036800.0,1.0,0.0,19.5298142,25.81396223155476,18.7164272,25.444458986959056,779.631058,57.83778263377955,438.334445,52.83611199056732
9036900.0,1.0,0.0,19.4955017,25.79868831726952,18.6917712,25.433009126495957,778.746255,57.82791942289841,437.911714,52.827731251753825
9037000.0,1.0,0.0,19.461246,25.783412847733214,18.667149,25.421559880015202,777.86257,57.81805748316621,437.489468,52.8193520479877
9037100.0,1.0,0.0,19.4270472,25.76813590679874,18.6425609,25.410111409657162,776.980007,57.808196876371234,437.06771,52.81097445114642
9037200.0,1.0,0.0,19.3929052,25.75285748927623,18.6180067,25.398663645118894,776.09857,57.79833766455761,436.646443,52.80259853336795
9037300.0,1.0,0.0,19.3588201,25.737577679618223,18.5934867,25.38721674926547,775.218263,57.78847991002587,436.225667,52.79422430731678
9037400.0,1.0,0.0,19.324792,25.722296562815394,18.5690009,25.375770745458297,774.33909,57.77862367533356,435.805387,52.7858518853417
9037500.0,1.0,0.0,19.2908208,25.70701413434683,18.5445494,25.364325703984385,773.461053,57.768769000836066,435.385604,52.77748130040729
9037600.0,1.0,0.0,19.2569066,25.69173047981067,18.5201322,25.352881648565816,772.584158,57.758915972015515,434.96632,52.769112605555684
9037700.0,1.0,0.0,19.2230495,25.676445685348387,18.4957495,25.341438696936265,771.708406,57.749064618437764,434.547538,52.76074587400288
9037800.0,1.0,0.0,19.1892494,25.661159747118475,18.4714012,25.329996826342946,770.833801,57.739215003579275,434.129259,52.75238113921255
9037900.0,1.0,0.0,19.1555064,25.645872751877718,18.4470875,25.31855615513122,769.960348,57.729367202457176,433.711487,52.74401849483822
9038000.0,1.0,0.0,19.1218205,25.630584741507537,18.4228084,25.30711670793746,769.088048,57.71952124522505,433.294223,52.735657974735624
9038100.0,1.0,0.0,19.0881918,25.61529580362418,18.398564,25.295678556698267,768.216906,57.709677207369964,432.877468,52.727299612870276
9038200.0,1.0,0.0,19.0546202,25.600005935227934,18.3743543,25.284241726418095,767.346925,57.69983514205275,432.461226,52.71894350357195
9038300.0,1.0,0.0,19.0211057,25.58471517889576,18.3501795,25.27280633686104,766.478107,57.68999509131263,432.045498,52.71058968120006
9038400.0,1.0,0.0,18.9876485,25.569423668927975,18.3260395,25.26137236619239,765.610455,57.68015710869356,431.630286,52.70223820034797
9038500.0,1.0,0.0,18.9542484,25.554131357201847,18.3019344,25.24993988733822,764.743974,57.670321270666626,431.215592,52.69388911579708
9038600.0,1.0,0.0,18.9209056,25.538838378810816,18.2778643,25.23850897356712,763.878665,57.66048760853462,430.801419,52.68554250267927
9038700.0,1.0,0.0,18.8876201,25.523544777757195,18.2538293,25.22707969849113,763.014531,57.65065617647703,430.387767,52.67719837584794
9038800.0,1.0,0.0,18.8543917,25.50825050614549,18.2298293,25.215652040773527,762.151576,57.64082704028249,429.974639,52.668856810793116
9038900.0,1.0,0.0,18.8212206,25.492955700268052,18.2058645,25.20422612204903,761.289802,57.63100024318554,429.562037,52.66051786305119
9039000.0,1.0,0.0,18.7881068,25.47766040484509,18.181935,25.19280201677677,760.429211,57.62117582858261,429.149962,52.65218156810826
9039100.0,1.0,0.0,18.7550503,25.46236466483816,18.1580406,25.181379656257764,759.569808,57.611353874338256,428.738416,52.64384798182158
9039200.0,1.0,0.0,18.722051,25.447068479057158,18.1341816,25.169959210874847,758.711593,57.60153440139373,428.327401,52.63551716023834
9039300.0,1.0,0.0,18.689109,25.43177193917935,18.1103579,25.15854066001856,757.85457,57.5917174765944,427.916919,52.62718915959583
9039400.0,1.0,0.0,18.6562243,25.416475090895197,18.0865696,25.147124078971785,756.998741,57.5819031441043,427.506971,52.618864016004295
9039500.0,1.0,0.0,18.6233969,25.40117798014004,18.0628167,25.13570949527933,756.144109,57.57209145973819,427.097559,52.61054178602373
9039600.0,1.0,0.0,18.5906267,25.38588060637312,18.0390993,25.12429698473342,755.290675,57.5622824565266,426.688685,52.602222526404994
9039700.0,1.0,0.0,18.5579139,25.370583109383574,18.0154175,25.112886623476708,754.438443,57.55247620215151,426.28035,52.59390627371406
9039800.0,1.0,0.0,18.5252583,25.355285442320287,17.9917712,25.101478391449163,753.587415,57.54267274151137,425.872556,52.58559308502572
9039900.0,1.0,0.0,18.49266,25.33998769882838,17.9681605,25.090072365116384,752.737593,57.532872119669555,425.465304,52.577282997191254
9040000.0,1.0,0.0,18.4601189,25.324689879028202,17.9445854,25.07866857289227,751.888978,57.523074370302574,425.058596,52.568976067610144
9040100.0,1.0,0.0,18.4276351,25.309392077228786,17.9210461,25.067267140224637,751.041574,57.5132795618957,424.652434,52.560672353873805
9040200.0,1.0,0.0,18.3952086,25.29409434110346,17.8975424,25.05586799904478,750.195383,57.50348774004792,424.246818,52.55237187281848
9040300.0,1.0,0.0,18.3628393,25.278796671276062,17.8740746,25.044471323848803,749.350405,57.49369892734194,423.841751,52.54407470279599
9040400.0,1.0,0.0,18.3305272,25.26349911567455,17.8506425,25.033077046704193,748.506644,57.48391319283945,423.437233,52.53578086089049
9040500.0,1.0,0.0,18.2982723,25.248201722479727,17.8272462,25.021685245436043,747.664102,57.4741305826386,423.033266,52.52749040528702
9040600.0,1.0,0.0,18.2660747,25.232904587678142,17.8038858,25.010295998225317,746.822779,57.46435111974356,422.629852,52.51920339436347
9040700.0,1.0,0.0,18.2339342,25.217607664938647,17.7805612,24.998909285908752,745.982679,57.454574873795146,422.226991,52.51091984554765
9040800.0,1.0,0.0,18.2018509,25.202311050674204,17.7572726,24.987525235911804,745.143802,57.44480186807973,421.824685,52.50263981748606
9040900.0,1.0,0.0,18.1698248,25.18701479408577,17.7340199,24.976143829338056,744.306151,57.4350321609558,421.422936,52.494363369018664
9041000.0,1.0,0.0,18.1378558,25.17171889674335,17.7108032,24.96476514522214,743.469728,57.42526579931934,421.021744,52.48609051791797
9041100.0,1.0,0.0,18.1059439,25.156423408110065,17.6876224,24.953389164743314,742.634533,57.41550280684243,420.621111,52.47782132329338
9041200.0,1.0,0.0,18.0740891,25.141128377907172,17.6644777,24.942016016440405,741.80057,57.40574325409717,420.221039,52.46955584444813
9041300.0,1.0,0.0,18.0422914,25.12583385611493,17.641369,24.930645681761963,740.967838,57.395987153317705,419.821527,52.46129407881111
9041400.0,1.0,0.0,18.0105507,25.110539844746818,17.6182964,24.919278240602566,740.13634,57.386234563691254,419.422578,52.453036106605914
9041500.0,1.0,0.0,17.9788671,25.09524644236047,17.5952599,24.90791372385299,739.306078,57.37648553287799,419.024192,52.444781946142605
9041600.0,1.0,0.0,17.9472404,25.079953602924434,17.5722594,24.896552113077917,738.477052,57.36674008518367,418.626371,52.436531657265284
9041700.0,1.0,0.0,17.9156707,25.06466142543379,17.5492951,24.885193538169695,737.649265,57.35699828030326,418.229116,52.42828527924435
9041800.0,1.0,0.0,17.884158,25.04936996091947,17.526367,24.873838030524084,736.822717,57.34726014278933,417.832427,52.420042830678106
9041900.0,1.0,0.0,17.8527022,25.03407921202275,17.503475,24.862485572017427,735.997409,57.33752570906021,417.436306,52.41180437181731
9042000.0,1.0,0.0,17.8213032,25.018789181306307,17.4806191,24.85113619405974,735.173344,57.32779503928093,417.040754,52.403569942280235
9042100.0,1.0,0.0,17.7899611,25.003499968902993,17.4577995,24.83979002767262,734.350523,57.31806817018371,416.645772,52.39533958180127
9042200.0,1.0,0.0,17.7586758,24.98821157773262,17.4350161,24.82844705504625,733.528945,57.30834511493591,416.251361,52.387113330231
9042300.0,1.0,0.0,17.7274473,24.97292405963327,17.4122688,24.8171072582159,732.708614,57.298625945988974,415.857521,52.37889120664959
9042400.0,1.0,0.0,17.6962756,24.95763746670906,17.3895579,24.80577081885691,731.889529,57.288910676732456,415.464254,52.3706732719874
9042500.0,1.0,0.0,17.6651606,24.942351802161404,17.3668831,24.794437619447514,731.071693,57.27919936809187,415.071561,52.36245956644402
9042600.0,1.0,0.0,17.6341022,24.92706706911314,17.3442446,24.783107792185714,730.255105,57.26949203363973,414.679442,52.35425010938951
9042700.0,1.0,0.0,17.6031005,24.91178336929378,17.3216424,24.771781369608014,729.439767,57.25978872268334,414.287899,52.34604496216295
9042800.0,1.0,0.0,17.5721554,24.89650070618852,17.2990765,24.76045838435706,728.625681,57.25008948470145,413.896932,52.337844144327896
9042900.0,1.0,0.0,17.5412669,24.881219132720787,17.2765468,24.749138818906168,727.812846,57.24039433354183,413.506541,52.329647675485376
9043000.0,1.0,0.0,17.5104349,24.865938652479493,17.2540534,24.737822756255206,727.001264,57.23070331890697,413.116729,52.321455638349576
9043100.0,1.0,0.0,17.4796594,24.85065931866599,17.2315963,24.726510229365882,726.190935,57.22101646674952,412.727495,52.313268031729656
9043200.0,1.0,0.0,17.4489403,24.835381134973122,17.2091755,24.715201271306597,725.381861,57.21133382703605,412.338841,52.305084917587706
9043300.0,1.0,0.0,17.4182776,24.820104154881008,17.186791,24.703895915252602,724.574042,57.2016554259302,411.950767,52.29690631591244
9043400.0,1.0,0.0,17.3876713,24.804828432140994,17.1644428,24.69259419448612,723.767479,57.19198130166216,411.563273,52.28873224673006
9043500.0,1.0,0.0,17.3571213,24.789553970734318,17.1421309,24.681296142396484,722.962173,57.18231149258119,411.176361,52.28056277235322
9043600.0,1.0,0.0,17.3266275,24.774280774562918,17.1198553,24.67000179248027,722.158124,57.17264602512805,410.790032,52.27239793414657
9043700.0,1.0,0.0,17.29619,24.759008947885835,17.097616,24.658711178341445,721.355333,57.16298493785033,410.404285,52.26423773126331
9043800.0,1.0,0.0,17.2658086,24.743738444667876,17.075413,24.64742433369148,720.553801,57.15332826941498,410.019121,52.256082205182814
9043900.0,1.0,0.0,17.2354834,24.728469369626623,17.0532463,24.636141292349482,719.753528,57.14367604654048,409.634542,52.24793141870546
9044000.0,1.0,0.0,17.2052142,24.71320167665592,17.031116,24.624862139242456,718.954515,57.134028308092546,409.250548,52.23978539238046
9044100.0,1.0,0.0,17.175001,24.697935420360402,17.0090219,24.61358680647119,718.156761,57.12438506886705,408.867139,52.23164414679449
9044200.0,1.0,0.0,17.1448438,24.682670655619333,16.9869641,24.602315379112415,717.360269,57.11474639210466,408.484316,52.22350772383538
9044300.0,1.0,0.0,17.1147426,24.667407437587457,16.9649426,24.59104789141709,716.565037,57.105112280665374,408.102079,52.21537614422445
9044400.0,1.0,0.0,17.0846972,24.652145720015536,16.9429574,24.57978437774443,715.771067,57.095482785907805,407.720429,52.20724945002398
9044500.0,1.0,0.0,17.0547076,24.636885558075484,16.9210085,24.56852487256205,714.978359,57.08585793506722,407.339367,52.19912768341332
9044600.0,1.0,0.0,17.0247738,24.62162700721549,16.8990959,24.557269410446068,714.186913,57.07623775544502,406.958893,52.19101086534559
9044700.0,1.0,0.0,16.9948957,24.60637007205211,16.8772195,24.54601797461607,713.396729,57.06662227440872,406.579007,52.18289901681125
9044800.0,1.0,0.0,16.9650732,24.59111475712051,16.8553794,24.534770651197352,712.607809,57.05701154376968,406.19971,52.17479218022142
9044900.0,1.0,0.0,16.9353063,24.57586111816253,16.8335755,24.523527423493483,711.820151,57.047405566703844,405.821003,52.16669039810431
9045000.0,1.0,0.0,16.905595,24.560609211197942,16.8118079,24.512288377980603,711.033757,57.03780439520883,405.442885,52.15859367025886
9045100.0,1.0,0.0,16.8759391,24.545358989587164,16.7900765,24.501053498046478,710.248626,57.028208044768306,405.065358,52.15050206077096
9045200.0,1.0,0.0,16.8463387,24.530110560925312,16.7683814,24.489822870518772,709.464758,57.018616543121,404.688421,52.14241556953402
9045300.0,1.0,0.0,16.8167936,24.514863878498264,16.7467224,24.478596427003456,708.682155,57.009029942584554,404.312075,52.13433423936501
9045400.0,1.0,0.0,16.7873039,24.499619050369002,16.7250996,24.467374254479246,707.900815,56.99944824657132,403.936321,52.12625811319799
9045500.0,1.0,0.0,16.7578693,24.484375977916702,16.7035131,24.456156440302124,707.120739,56.98987149530198,403.561158,52.11818719103788
9045600.0,1.0,0.0,16.72849,24.46913482132316,16.6819626,24.444942863935815,706.341927,56.98029971682054,403.186588,52.11012153747604
9045700.0,1.0,0.0,16.6991658,24.453895533723355,16.6604484,24.43373371695568,705.564379,56.97073293923714,402.812609,52.10206113104845
9045800.0,1.0,0.0,16.6698966,24.438658119908997,16.6389703,24.422528930842944,704.788095,56.96117119072813,402.439223,52.094006036500495
9045900.0,1.0,0.0,16.6406824,24.423422636783716,16.6175283,24.411328541188798,704.013075,56.951614499536014,402.066431,52.08595629717148
9046000.0,1.0,0.0,16.6115232,24.40818914153224,16.5961224,24.400132583693733,703.239318,56.94206288161817,401.694231,52.077911891648256
9046100.0,1.0,0.0,16.5824188,24.392957586860987,16.5747526,24.388941094167652,702.466825,56.93251637767347,401.322625,52.06987288496706
9046200.0,1.0,0.0,16.5533692,24.377728029967844,16.5534188,24.377754056058087,701.695596,56.92297501614278,400.951612,52.06183927737157
9046300.0,1.0,0.0,16.5243744,24.362500528332514,16.5321211,24.366571557730712,700.92563,56.91343881314104,400.581194,52.05381113411177
9046400.0,1.0,0.0,16.4954342,24.347275034404703,16.5108595,24.355393635324045,700.156928,56.903907809606125,400.211369,52.0457884338216
9046500.0,1.0,0.0,16.4665486,24.33205160567606,16.4896339,24.344220272411533,699.389488,56.89438200933863,399.842139,52.0377712419046
9046600.0,1.0,0.0,16.4377176,24.316830299920774,16.4684442,24.333051452405407,698.623312,56.8848614658277,399.473503,52.02975955873118
9046700.0,1.0,0.0,16.408941,24.301611069328647,16.4472905,24.32188726417707,697.858398,56.87534618295149,399.105462,52.02175342815494
9046800.0,1.0,0.0,16.3802188,24.286393971684568,16.4261728,24.310727744100515,697.094746,56.86583618946528,398.738016,52.013752872362716
9046900.0,1.0,0.0,16.351551,24.271179065056664,16.405091,24.29957287571319,696.332356,56.85633151419029,398.371165,52.00575791357781
9047000.0,1.0,0.0,16.3229374,24.2559663013716,16.3840452,24.288422748419013,695.571228,56.846832186013565,398.004908,51.99776855223631
9047100.0,1.0,0.0,16.294378,24.240755738706913,16.3630352,24.277277292756633,694.811361,56.83733822138695,397.639247,51.98978485426129
9047200.0,1.0,0.0,16.2658728,24.22554743542411,16.342061,24.266136545130735,694.052755,56.82784964928815,397.274181,51.98180682018148
9047300.0,1.0,0.0,16.2374216,24.210341343183405,16.3211227,24.255000595274126,693.29541,56.818366498760646,396.90971,51.97383447236532
9047400.0,1.0,0.0,16.2090243,24.195137466767637,16.3002202,24.243869426728196,692.539324,56.80888877382942,396.545835,51.9658678551212
9047500.0,1.0,0.0,16.180681,24.179935918230072,16.2793535,24.232743076226306,691.784499,56.79941652869879,396.182555,51.95790696902602
9047600.0,1.0,0.0,16.1523915,24.164736648960677,16.2585226,24.221621580611476,691.030932,56.7899497549008,395.81987,51.94995183655635
9047700.0,1.0,0.0,16.1241557,24.149539663751195,16.2377274,24.21050492334443,690.278624,56.78048849420143,395.457782,51.942002524152954
9047800.0,1.0,0.0,16.0959737,24.134345075227642,16.2169679,24.199393141282307,689.527575,56.77103277589001,395.096288,51.934058988532
9047900.0,1.0,0.0,16.0678452,24.119152780448783,16.196244,24.18828621776274,688.777783,56.76158260410024,394.73539,51.926121296225965
9048000.0,1.0,0.0,16.0397703,24.10396289223374,16.1755559,24.177184297051504,688.029248,56.75213800817005,394.375088,51.91818946991495
9048100.0,1.0,0.0,16.0117489,24.088775415571813,16.1549033,24.166087255241514,687.28197,56.74269901750268,394.015381,51.91026351027009
9048200.0,1.0,0.0,15.9837808,24.073590301017525,16.1342864,24.15499523688622,686.535947,56.73326563626314,393.656269,51.902343439982374
9048300.0,1.0,0.0,15.9558661,24.05840766196245,16.113705,24.14390817158334,685.79118,56.723837906568235,393.297753,51.89442930386295
9048400.0,1.0,0.0,15.9280046,24.043227448868137,16.0931591,24.132826096435053,685.047667,56.71441583261714,392.939833,51.886521124733974
9048500.0,1.0,0.0,15.9001962,24.02804966634819,16.0726487,24.12174904865281,684.305409,56.704999456643115,392.582507,51.8786188812029
9048600.0,1.0,0.0,15.872441,24.01287442836669,16.0521739,24.11067711966776,683.564404,56.69558878287915,392.225777,51.87072264033198
9048700.0,1.0,0.0,15.8447387,23.997701630281718,16.0317344,24.099610184579006,682.824651,56.68618382823364,391.869642,51.8628324028838
9048800.0,1.0,0.0,15.8170894,23.98253138624782,16.0113304,24.088548389008896,682.08615,56.67678462235901,391.514101,51.854948169575565
9048900.0,1.0,0.0,15.7894929,23.96736364605793,15.9909617,24.07749166197145,681.3489,56.66739118222442,391.159156,51.84707000769546
9049000.0,1.0,0.0,15.7619492,23.952198469237153,15.9706284,24.066440095196985,680.612901,56.65800353757048,390.804805,51.83919789582503
9049100.0,1.0,0.0,15.7344581,23.9370358051915,15.9503304,24.055393671889895,679.878151,56.6486216926511,390.451049,51.83133187915694
9049200.0,1.0,0.0,15.7070197,23.921875768741423,15.9300677,24.044352429612022,679.14465,56.639245677253314,390.097888,51.8234719807332
9049300.0,1.0,0.0,15.6796338,23.906718309192318,15.9098402,24.033316351439815,678.412397,56.629875508425386,389.745321,51.81561820134441
9049400.0,1.0,0.0,15.6523004,23.89156348634954,15.8896479,24.022285474945207,677.681392,56.620511216041805,389.393348,51.80777056404136
9049500.0,1.0,0.0,15.6250194,23.876411304716136,15.8694909,24.011259892542235,676.951632,56.61115279154875,389.041969,51.799929091909334
9049600.0,1.0,0.0,15.5977906,23.861261713008453,15.8493689,24.000239477820813,676.223118,56.60180027766959,388.691183,51.792093785721455
9049700.0,1.0,0.0,15.570614,23.846114771021043,15.8292821,23.989224378007098,675.495848,56.59245367867156,388.340991,51.78426469093787
9049800.0,1.0,0.0,15.5434896,23.83097053883542,15.8092303,23.978214521224817,674.769822,56.583113024519996,387.991393,51.77644183074672
9049900.0,1.0,0.0,15.5164172,23.815828964863513,15.7892135,23.96720994517264,674.045039,56.573778332358025,387.642387,51.76862518355631
9050000.0,1.0,0.0,15.4893968,23.800690109177317,15.7692318,23.95621074273892,673.321497,56.564449606437215,387.293975,51.760814817356234
9050100.0,1.0,0.0,15.4624282,23.78555391978807,15.749285,23.94521684174655,672.599197,56.55512688970386,386.946155,51.753010710542114
9050200.0,1.0,0.0,15.4355115,23.770420513028046,15.7293731,23.93422828001039,671.878136,56.54581017351226,386.598928,51.74521290878446
9050300.0,1.0,0.0,15.4086464,23.755289780428352,15.7094961,23.923245095453595,671.158314,56.53649948793894,386.252292,51.73742139040535
9050400.0,1.0,0.0,15.381833,23.740161838503923,15.6896539,23.91226727074699,670.439729,56.527194837212875,385.906249,51.72963622363027
9050500.0,1.0,0.0,15.3550712,23.72503669131659,15.6698466,23.901294899251045,669.722382,56.51789626442362,385.560797,51.72185738676781
9050600.0,1.0,0.0,15.3283608,23.70991428615719,15.650074,23.890327908212512,669.00627,56.50860376084648,385.215936,51.71408490309489
9050700.0,1.0,0.0,15.3017017,23.694794626579593,15.6303361,23.879366335567354,668.291393,56.49931735664485,384.871667,51.70631881849006
9050800.0,1.0,0.0,15.275094,23.67967782975591,15.610633,23.868410275000173,667.57775,56.49003706903415,384.527988,51.69855911118045
9050900.0,1.0,0.0,15.2485375,23.664563842655483,15.5909644,23.857459597740046,666.865339,56.48076290221232,384.184899,51.690805804482196
9051000.0,1.0,0.0,15.2220321,23.649452668804596,15.5713305,23.846514453187755,666.154159,56.4714948733678,383.842401,51.68305894437328
9051100.0,1.0,0.0,15.1955778,23.63434436878093,15.5517312,23.835574823859012,665.44421,56.46223301274901,383.500492,51.67531850899846
9051200.0,1.0,0.0,15.1691744,23.61923888892982,15.5321663,23.82464063617412,664.73549,56.45297732453366,383.159173,51.66758454438133
9051300.0,1.0,0.0,15.1428219,23.604136289807744,15.512636,23.813712040067237,664.027999,56.44372783901196,382.818442,51.659857028591
9051400.0,1.0,0.0,15.1165201,23.589036517339643,15.4931401,23.802788961892016,663.321734,56.43448454725299,382.4783,51.6521360076963
9051500.0,1.0,0.0,15.0902691,23.573939689617873,15.4736786,23.791871439812407,662.616695,56.425247479546464,382.138747,51.644421505149644
9051600.0,1.0,0.0,15.0640686,23.558845694783987,15.4542514,23.78095945589561,661.91288,56.416016639999555,381.799781,51.63671349893615
9051700.0,1.0,0.0,15.0379187,23.543754651105097,15.4348586,23.770053104582523,661.210289,56.406792058942756,381.461403,51.62901203522199
9051800.0,1.0,0.0,15.0118192,23.52866650395603,15.4155,23.75915231166811,660.50892,56.39757374046801,381.123613,51.62131713749603
9051900.0,1.0,0.0,14.9857701,23.51358131411759,15.3961757,23.74825717173643,659.808771,56.388361688617614,380.786408,51.6136287608481
9052000.0,1.0,0.0,14.9597712,23.49849902653499,15.3768856,23.737367666787943,659.109843,56.379155946918644,380.449791,51.60594699714136
9052100.0,1.0,0.0,14.9338225,23.483419701959836,15.3576295,23.726483722089267,658.412133,56.369956506247036,380.113759,51.59827180140847
9052200.0,1.0,0.0,14.9079239,23.468343343167533,15.3384076,23.71560548896014,657.71564,56.36076338378502,379.778312,51.59060319708458
9052300.0,1.0,0.0,14.8820752,23.453269894452045,15.3192198,23.704732949295906,657.020363,56.35157659672042,379.443451,51.58294123052766
9052400.0,1.0,0.0,14.8562765,23.438199474982856,15.3000659,23.693866028044425,656.3263,56.34239614901241,379.109174,51.57528587947408
9052500.0,1.0,0.0,14.8305276,23.423132028919436,15.280946,23.683004820215633,655.633451,56.33322207106572,378.775482,51.567637190324746
9052600.0,1.0,0.0,14.8048285,23.408067617235105,15.2618601,23.67214936429724,654.941814,56.324054366822025,378.442373,51.5599951407376
9052700.0,1.0,0.0,14.779179,23.393006183648403,15.242808,23.66129958491605,654.251388,56.3148930534482,378.109848,51.55235977715604
9052800.0,1.0,0.0,14.753579,23.37794773022336,15.2237897,23.650455520344956,653.562171,56.305738134825916,377.777905,51.544731077159184
9052900.0,1.0,0.0,14.7280285,23.362892317877826,15.2048052,23.639617208962424,652.874161,56.29658961478561,377.446544,51.53710906422022
9053000.0,1.0,0.0,14.7025274,23.347839948739065,15.1858544,23.62878463205526,652.187359,56.287447537060544,377.115766,51.529493784875726
9053100.0,1.0,0.0,14.6770755,23.332790565632276,15.1669374,23.61795788526768,651.501761,56.27831187884004,376.785569,51.52188521661601
