frequency_hz,filt_input_v_per_v,filt_input_db,ic1_audio_input_v_per_v,ic1_audio_input_db,bias_reference_v_per_v,bias_reference_db,audio_opamp_v_per_v,audio_opamp_db,audio_terminal_v_per_v,audio_terminal_db,agc_opamp_v_per_v,agc_opamp_db
1548.81662,1.0,0.0,0.999313354,-0.005966179937706751,0.0692187098,-23.195529999700177,90.8376401,39.16531686039016,90.8368728,39.165243490900814,284.073864,49.06862557254247
1584.89319,1.0,0.0,0.999350557,-0.005642822768486189,0.0672632584,-23.444441964078074,90.3257007,39.11622678569533,90.324972,39.11615671224711,282.473622,49.01955797374903
1621.8101,1.0,0.0,0.99938596,-0.005335121830144884,0.0653491331,-23.695203385045495,89.7974606,39.06528110684252,89.7967688,39.065214190455826,280.822356,48.96863357207285
1659.58691,1.0,0.0,0.99941964,-0.005042406257366792,0.0634757078,-23.947848954600218,89.2528798,39.01244475586876,89.2522232,39.01238085679764,279.119944,48.915817386146074
1698.24365,1.0,0.0,0.99945167,-0.004764040117697007,0.0616423744,-24.20241282121467,88.6919407,38.95768315908369,88.6913176,38.957622136663815,277.366331,48.86107483421466
1737.80083,1.0,0.0,0.999482121,-0.004499405014143381,0.0598485421,-24.458928489324148,88.1146499,38.90096240020435,88.1140586,38.90090411269164,275.56154,48.804372063599104
1778.27941,1.0,0.0,0.999511062,-0.004247900072385546,0.0580936366,-24.717428725982785,87.521039,38.84224929434111,87.5204782,38.84219363843745,273.705671,48.74567591594029
1819.70086,1.0,0.0,0.999538557,-0.004008967998519378,0.0563771001,-24.977945338695218,86.9111665,38.781511579095195,86.9106346,38.781458420922064,271.798909,48.68495418286471
1862.08714,1.0,0.0,0.999564669,-0.003782060305818486,0.0546983898,-25.240509163008753,86.2851179,38.718717937189176,86.2846137,38.71866718175814,269.841522,48.62217555519845
1905.46072,1.0,0.0,0.999589459,-0.0035666459952129748,0.0530569775,-25.50514988257319,85.6430078,38.65383822803049,85.6425298,38.65378974927034,267.833871,48.5573099642162
1949.8446,1.0,0.0,0.999612985,-0.003362220235082687,0.0514523487,-25.771895914952964,84.9849798,38.58684351042805,84.9845268,38.58679721144084,265.776404,48.49032842096194
1995.26231,1.0,0.0,0.999635303,-0.0031682956624174492,0.0498840017,-26.04077429291623,84.3112079,38.51770622691411,84.3107787,38.51766200985905,263.669668,48.421203446995406
2041.73794,1.0,0.0,0.999656465,-0.0029844197524879668,0.0483514464,-26.311810595366026,83.6218965,38.446400257864816,83.62149,38.446358034202504,261.514304,48.349908967574365
2089.29613,1.0,0.0,0.999676524,-0.0028101313660975464,0.0468542037,-26.58502877351172,82.9172815,38.37290110024961,82.9168966,38.372860780468,259.311049,48.276420440863234
2137.96209,1.0,0.0,0.999695529,-0.0026450041879624597,0.0453918045,-26.860451040531807,82.19763,38.29718591460623,82.1972656,38.29714740807995,257.060741,48.200715101977636
2187.76162,1.0,0.0,0.999713528,-0.002488620653485277,0.0439637882,-27.13809786115197,81.4632408,38.219233667064515,81.4628959,38.219196892567844,254.764315,48.12277192036757
2238.72114,1.0,0.0,0.999730567,-0.002340580631845102,0.0425697024,-27.41798771832224,80.7144439,38.13902517889332,80.7141176,38.13899006483714,252.422803,48.042571700011365
2290.86765,1.0,0.0,0.999746689,-0.0022005101085843136,0.0412091013,-27.70013713183619,79.9516008,38.0565432732515,79.9512921,38.05650973622059,250.037338,47.960097331565805
2344.22882,1.0,0.0,0.999761937,-0.002068035115996343,0.0398815447,-27.984560577070134,79.1751036,37.971772806304664,79.1748117,37.97174078341182,247.609147,47.875333680810606
2398.83292,1.0,0.0,0.999776352,-0.0019427991054397193,0.0385865976,-28.271270279149647,78.3853747,37.8847007741978,78.3850987,37.88467019056189,245.13955,47.78826769065538
2454.70892,1.0,0.0,0.999789972,-0.0018244716306750227,0.0373238283,-28.560276342296746,77.5828657,37.7953163443401,77.5826048,37.79528713489551,242.629963,47.6988886397651
2511.88643,1.0,0.0,0.999802836,-0.0017127135928799383,0.0360928082,-28.85158652710139,76.7680568,37.703610952369324,76.7678103,37.703583062185274,240.081887,47.60718791811822
2570.39578,1.0,0.0,0.99981498,-0.0016072119886010043,0.0348931106,-29.14520625953371,75.9414554,37.609578320687675,75.9412225,37.60955168244657,237.496909,47.5131592339142
2630.26799,1.0,0.0,0.999826438,-0.001507671218362558,0.0337243095,-29.44113867354206,75.1035947,37.513214484693876,75.1033747,37.51318904119111,234.876699,47.41679869249892
2691.5348,1.0,0.0,0.999837244,-0.0014137957089216263,0.0325859795,-29.739384400808756,74.2550325,37.41451785013285,74.2548248,37.41449355465092,232.223001,47.318104662285485
2754.2287,1.0,0.0,0.99984743,-0.0013253072857170624,0.0314776943,-30.039941733031966,73.3963496,37.313489212490325,73.3961535,37.3134660055428,229.537632,47.21707793952632
2818.38293,1.0,0.0,0.999857027,-0.0012419364830311011,0.0303990262,-30.342806566469815,72.5281476,37.210131710720745,72.5279625,37.210109543323995,226.822475,47.113721699733574
2884.0315,1.0,0.0,0.999866065,-0.001163422541912868,0.029349546,-30.64797224690979,71.6510474,37.10445086653485,71.6508728,37.10442970064497,224.079472,47.0080414497129
2951.20923,1.0,0.0,0.999874571,-0.0010895307822196938,0.0283288213,-30.95542990285299,70.7656873,36.99645458078288,70.7655227,36.996434377501444,221.31062,46.90004509704795
3019.95172,1.0,0.0,0.999882573,-0.001020017852518956,0.0273364172,-31.26516812179545,69.8727206,36.886153069914286,69.8725653,36.88613376452374,218.517962,46.7897428285879
3090.29543,1.0,0.0,0.999890098,-0.0009546491028868586,0.0263718951,-31.577173208530112,68.9728136,36.773558849496354,68.9726672,36.7735404130208,215.703584,46.67714722272703
3162.27766,1.0,0.0,0.99989717,-0.0008932159569677528,0.0254348126,-31.891429156788355,68.0666433,36.65868667883727,68.0665054,36.65866908159233,212.869602,46.56227296326875
3235.93657,1.0,0.0,0.999903814,-0.0008355011631290125,0.0245247231,-32.20791774772352,67.1548954,36.541553539711515,67.1547654,36.54153672534915,210.018161,46.445137026207746
3311.31121,1.0,0.0,0.999910052,-0.0007813135404862179,0.023641176,-32.526618476621316,66.2382616,36.42217852039326,66.2381392,36.42216246994374,207.151427,46.3257585872111
3388.44156,1.0,0.0,0.999915907,-0.0007304532307661102,0.0227837161,-32.8475087920547,65.3174377,36.300582794232824,65.3173225,36.30056747496428,204.271574,46.20415870671919
3467.3685,1.0,0.0,0.999921399,-0.0006827464440697958,0.021951884,-33.17056401805742,64.3931212,36.17678952594085,64.3930126,36.17677487704058,201.380785,46.08036058884256
3548.13389,1.0,0.0,0.999926548,-0.0006380193978821967,0.0211452157,-33.4957576060929,63.4660088,36.05082375211874,63.4659066,36.05080976512551,198.481239,45.954389246280996
3630.78055,1.0,0.0,0.999931375,-0.0005960896299719697,0.0203632432,-33.82306103781225,62.5367946,35.92271234363613,62.5366985,35.92269899605986,195.575107,45.82627153045092
3715.35229,1.0,0.0,0.999935896,-0.0005568181166835624,0.0196054943,-34.15244407308401,61.6061677,35.79248387445334,61.6060772,35.792471114796,192.664545,45.69603602351222
3801.89396,1.0,0.0,0.99994013,-0.0005200397801767837,0.0188714932,-34.48387470166799,60.6748102,35.66016852934303,60.6747251,35.66015634686197,189.751687,45.56371291417346
3890.45145,1.0,0.0,0.999944093,-0.0004856156067778444,0.0181607603,-34.817319474026974,59.7433952,35.52579799600363,59.7433153,35.525786379605805,186.838638,45.42933385490532
3981.07171,1.0,0.0,0.999947801,-0.00045340658700531117,0.0174728133,-35.15274327149248,58.8125851,35.38940538365063,58.8125099,35.38939427753589,183.927469,45.29293189245617
4073.80278,1.0,0.0,0.999951269,-0.00042328240152387706,0.0168071668,-35.49010979644411,57.8830293,35.25102503561841,57.8829586,35.251014426416035,181.020212,45.15454138357086
4168.69383,1.0,0.0,0.999954512,-0.0003951127343687932,0.0161633336,-35.82938126878081,56.9553633,35.11069252859118,56.9552968,35.110682387105555,178.118855,45.01419789392881
4265.79519,1.0,0.0,0.999957542,-0.00036879333142220025,0.0155408243,-36.170518990692784,56.0302064,34.968444445858935,56.030144,34.968434772508616,175.225335,44.87193797901974
4365.15832,1.0,0.0,0.999960373,-0.0003442025685906038,0.0149391487,-36.5134829974355,55.1081609,34.82431835503708,55.1081023,34.82430911877524,172.341535,44.72779913543362
4466.83592,1.0,0.0,0.999963018,-0.0003212275104495913,0.0143578158,-36.85823245278817,54.1898105,34.67835264602814,54.1897554,34.678343814243014,169.469283,44.58181984045605
4570.8819,1.0,0.0,0.999965487,-0.00029978128228411356,0.0137963342,-37.20472587806467,53.2757192,34.53058642440545,53.2756675,34.530577995411555,166.61034,44.43403901291529
4677.35141,1.0,0.0,0.999967791,-0.0002797683249056577,0.0132542135,-37.552920760721435,52.3664304,34.38105941752993,52.3663819,34.381051372951774,163.766409,44.28449652211558
4786.30092,1.0,0.0,0.999969942,-0.0002610843945979781,0.0127309641,-37.90277413045295,51.462466,34.229811861556655,51.4624205,34.22980418201496,160.939119,44.13323239234938
4897.78819,1.0,0.0,0.999971948,-0.00024365999371805632,0.0122260982,-38.25424240559376,50.5643256,34.076884384543334,50.5642829,34.076877049576645,158.130036,43.980287396128624
5011.87234,1.0,0.0,0.999973819,-0.0002274082535145526,0.01173913,-38.607281758871736,49.672486,33.92231792068737,49.6724459,33.9223109086704,155.340648,43.825702249438066
5128.61384,1.0,0.0,0.999975564,-0.00021225099248908897,0.0112695768,-38.96184784922098,48.7874006,33.766153589074655,48.787363,33.76614689493699,152.572376,43.6695181904956
5248.0746,1.0,0.0,0.999977191,-0.0001981187162077403,0.0108169593,-39.31789608740147,47.9094994,33.60843265992915,47.9094641,33.60842626011239,149.826563,43.51177633958264
5370.31796,1.0,0.0,0.999978708,-0.00018494193107251882,0.010380802,-39.67538184936683,47.0391882,33.449196361998276,47.0391552,33.44919026847351,147.10448,43.352517983395174
5495.40874,1.0,0.0,0.999980121,-0.00017266851635950315,0.00996063419,-40.03426018644735,46.1768492,33.28848592470374,46.1768182,33.28848009358547,144.40732,43.191784163153514
5623.41325,1.0,0.0,0.999981438,-0.0001612289798330343,0.00955598988,-40.394486376983345,45.3228402,33.12634235063125,45.3228112,33.126336792928356,141.736204,43.02961594484276
5754.39937,1.0,0.0,0.999982665,-0.00015057120195558356,0.00916640874,-40.75601562005132,44.4774957,32.96280652728526,44.4774684,32.96280119594058,139.092178,42.866054153118554
5888.43655,1.0,0.0,0.999983809,-0.00014063437763905864,0.00879143636,-41.1188032669882,43.6411259,32.7979189289996,43.6411004,32.79791385373525,136.476211,42.701139132765206
6025.59586,1.0,0.0,0.999984874,-0.0001313837603230514,0.00843062474,-41.48280482759665,42.8140181,32.631719766576,42.8139942,32.63171491786454,133.889203,42.534911127009
6165.95002,1.0,0.0,0.999985866,-0.00012276723174295504,0.00808353267,-41.84797604243923,41.9964364,32.46424879963576,41.996414,32.46424416676697,131.331979,42.367409771175176
6309.57344,1.0,0.0,0.99998679,-0.00011474135998706651,0.00774972611,-42.214272920241704,41.1886222,32.295545292420364,41.1886012,32.29554086392242,128.805295,42.198674332217266
6456.54229,1.0,0.0,0.999987651,-0.00010726271343564859,0.00742877851,-42.58165180009775,40.3907949,32.12564800535898,40.3907753,32.125643790451136,126.309836,42.02874342507272
6606.93448,1.0,0.0,0.999988453,-0.00010029654671348723,0.00712027113,-42.950069374394985,39.6031524,31.95459514044687,39.603134,31.954591104899272,123.846221,41.85765518430125
6760.82975,1.0,0.0,0.999989201,-9.379942867244119e-05,0.00682379334,-43.319482686800946,38.8258716,31.782424279291554,38.8258544,31.78242043141052,121.415004,41.68544717000211
6918.30971,1.0,0.0,0.999989897,-8.775398630371852e-05,0.00653894281,-43.689849219742825,38.0591089,31.609172313626807,38.0590927,31.609168616445075,119.016674,41.51215618901244
7079.45784,1.0,0.0,0.999990545,-8.212547477710755e-05,0.00626532574,-44.06112689433208,37.3030012,31.434875484519704,37.3029861,31.434871968530214,116.651659,41.33781839271494
7244.3596,1.0,0.0,0.999991149,-7.68791494159685e-05,0.00600255704,-44.433274086344824,36.5576666,31.259569356616375,36.5576525,31.259566006537476,114.320328,41.16246923664947
7413.10241,1.0,0.0,0.999991712,-7.198895164262783e-05,0.00575026049,-44.80624962166082,35.8232047,31.083288694062972,35.8231915,31.083285493518375,112.022992,40.98614335946587
7585.77575,1.0,0.0,0.999992237,-6.742882298604371e-05,0.00550806884,-45.18001281112977,35.0996978,30.90606754620684,35.0996855,30.90606450240681,109.75991,40.80887484507434
7762.47117,1.0,0.0,0.999992726,-6.318139101829632e-05,0.0052756239,-45.55452345878602,34.3872115,30.727939195845096,34.3871999,30.727936265792547,107.531285,40.630696713162244
7943.28235,1.0,0.0,0.999993182,-5.922059743574313e-05,0.00505257663,-45.92974182054302,33.6857953,30.548936104472567,33.6857844,30.548933293904742,105.337273,40.45164142066429
8128.30516,1.0,0.0,0.999993607,-5.552906995543613e-05,0.00483858712,-46.305628699203254,32.9954835,30.369089933758865,32.9954734,30.36908727498592,103.177981,40.271740505803365
8317.63771,1.0,0.0,0.999994004,-5.208075040767196e-05,0.00463332469,-46.68214529257238,32.3162962,30.18843160140947,32.3162867,30.188429048023924,101.053472,40.091024792362845
8511.38038,1.0,0.0,0.999994374,-4.8866952566453704e-05,0.00443646779,-47.059253344665905,31.6482396,30.00699115703987,31.6482307,30.00698871442601,98.963764,39.909524098901194
8709.6359,1.0,0.0,0.999994719,-4.587030429898963e-05,0.00424770405,-47.43691498885815,30.991307,29.82479784354556,30.9912988,29.824795545342894,96.9088375,39.7272676777488
8912.50938,1.0,0.0,0.999995041,-4.3073433515579906e-05,0.00406673016,-47.81509286816529,30.3454798,29.641880172397293,30.345472,29.641877939776542,94.8886331,39.54428381069209
9120.10839,1.0,0.0,0.999995341,-4.046765409337437e-05,0.00389325185,-48.193750027216765,29.7107275,29.458265722284906,29.7107203,29.45826361737472,92.903056,39.3606000026086
9332.54301,1.0,0.0,0.999995622,-3.802690807616432e-05,0.00372698381,-48.57284987630466,29.0870092,29.273981365668817,29.0870025,29.273979364931407,90.9519777,39.1762429398666
9549.92586,1.0,0.0,0.999995884,-3.575119532675488e-05,0.00356764953,-48.95235630712292,28.4742739,29.08905316582598,28.4742676,29.089051244052282,89.0352385,38.99123852777544
9772.37221,1.0,0.0,0.999996129,-3.3623143866487963e-05,0.00341498127,-49.33223347864137,27.8724611,28.90350636024339,27.8724552,28.90350452162734,87.1526493,38.80561186997197
10000.0,1.0,0.0,0.999996358,-3.163406766773004e-05,0.00326871986,-49.71244596569137,27.2815017,28.717365444376245,27.2814962,28.717363693285037,85.3039935,38.619387262134985
10232.9299,1.0,0.0,0.999996572,-2.977528071390412e-05,0.00312861461,-50.0929586192023,26.7013185,28.530654143498513,26.7013133,28.530652451947944,83.4890295,38.43258825443274
10471.2855,1.0,0.0,0.999996773,-2.802941108746756e-05,0.00299442315,-50.473736566667824,26.1318267,28.343395387812045,26.1318219,28.34339379235243,81.7074923,38.24523763379593
10715.1931,1.0,0.0,0.99999696,-2.6405144635159994e-05,0.00286591125,-50.85474525457294,25.5729348,28.155611427407244,25.5729303,28.155609898974664,79.9590953,38.05735743267333
10964.782,1.0,0.0,0.999997135,-2.4885109461153754e-05,0.00274285271,-51.23595026388983,25.024545,27.967323796325275,25.0245408,27.967322338526962,78.2435321,37.868968946254356
11220.1845,1.0,0.0,0.999997299,-2.346061959594125e-05,0.00262502914,-51.61731742404841,24.4865535,27.77855324331544,24.4865495,27.778551824432157,76.5604782,37.68009274798093
11481.5362,1.0,0.0,0.999997453,-2.2122989081958665e-05,0.00251222979,-51.9988127766846,23.9588514,27.58931987818619,23.9588477,27.589318536811614,74.9095928,37.490748726043435
11748.9755,1.0,0.0,0.999997597,-2.087221787811259e-05,0.00240425142,-52.38040237557185,23.441325,27.39964312296636,23.4413216,27.399641863138818,73.2905199,37.30095604906196
12022.6443,1.0,0.0,0.999997732,-1.9699620038747676e-05,0.00230089806,-52.76205244157883,22.9338564,27.209541777040613,22.9338531,27.20954052720991,71.7028903,37.110733243353685
12302.6877,1.0,0.0,0.999997858,-1.860519553123933e-05,0.00220198084,-53.14372928510981,22.4363235,27.01903386587601,22.4363205,27.019032704470458,70.1463227,36.920098176437
12589.2541,1.0,0.0,0.999997977,-1.7571572511128296e-05,0.00210731782,-53.525399206554184,21.9486013,26.828136990836988,21.9485985,26.828135882771278,68.620425,36.72906807055093
12882.4955,1.0,0.0,0.999998089,-1.6598750958637064e-05,0.00201673379,-53.90702850242013,21.4705614,26.636868005385033,21.4705587,26.63686691310323,67.1247956,36.537659525011904
13182.5674,1.0,0.0,0.999998193,-1.5695416756491166e-05,0.00193006008,-54.28858343635894,21.0020727,26.445243149680824,21.0020703,26.445242157105632,65.6590248,36.345888561736686
13489.6288,1.0,0.0,0.999998291,-1.484419807548423e-05,0.00184713438,-54.67003016515783,20.5430022,26.253278253205686,20.5429999,26.253277280731115,64.2226954,36.15377057546033
13803.8426,1.0,0.0,0.999998384,-1.4036408996861102e-05,0.00176780052,-55.051334853777206,20.0932145,26.060988409367518,20.0932124,26.060987501580005,62.8153845,35.96132044964786
14125.3754,1.0,0.0,0.99999847,-1.3289421312886899e-05,0.00169190833,-55.43246342704707,19.6525729,25.868388318783573,19.6525709,25.868387434839256,61.4366637,35.768552468587174
14454.3977,1.0,0.0,0.999998552,-1.2577177301926963e-05,0.00161931344,-55.813381590873036,19.2209392,25.67549209892089,19.2209373,25.675491240316063,60.0861006,35.57548041148375
14791.0839,1.0,0.0,0.999998628,-1.1917048759000236e-05,0.00154987706,-56.19405499506058,18.7981741,25.48231335037471,18.7981723,25.48231251866616,58.7632595,35.382117547538996
15135.6125,1.0,0.0,0.999998701,-1.1282977968230449e-05,0.00148346584,-56.57444899597966,18.3841376,25.288865238521566,18.384136,25.288864482575093,57.467702,35.18847662105461
15488.1662,1.0,0.0,0.999998769,-1.0692336725991742e-05,0.00141995169,-56.95452862111807,17.9786892,25.095160495487235,17.9786877,25.09515977080509,56.1989883,34.99456994850501
15848.9319,1.0,0.0,0.999998832,-1.0145125022460153e-05,0.00135921158,-57.33425868176966,17.581688,24.901211378228048,17.5816866,24.901210686585358,54.9566772,34.80040932916333
16218.101,1.0,0.0,0.999998893,-9.61528515140097e-06,0.00130112739,-57.71360361426237,17.1929928,24.707029626113325,17.1929915,24.707028969354077,53.7403273,34.60600614263189
16595.8691,1.0,0.0,0.99999895,-9.120188907607314e-06,0.00124558572,-58.09252758748773,16.8124628,24.51262672816672,16.8124616,24.512626108205918,52.5494974,34.41137133308905
16982.4365,1.0,0.0,0.999999003,-8.65983628610235e-06,0.00119247774,-58.47099438387684,16.4399573,24.31801370398518,16.4399561,24.318013069976967,51.3837473,34.21651546391139
17378.0083,1.0,0.0,0.999999054,-8.216855484197268e-06,0.00114169903,-58.84896735853318,16.075336,24.123201182682145,16.0753349,24.123200588325737,50.2426377,34.02144862910686
17782.7941,1.0,0.0,0.999999101,-7.8086182945832e-06,0.00109314942,-59.2264094262155,15.7184592,23.928199442548884,15.7184582,23.928198889957194,49.1257316,33.82618062236771
18197.0086,1.0,0.0,0.999999146,-7.4177529187235856e-06,0.00104673282,-59.60328316885747,15.3691881,23.73301851719972,15.3691871,23.733017952050158,48.0325939,33.630720808789434
18620.8714,1.0,0.0,0.999999189,-7.044259353308905e-06,0.00100235709,-59.97955066739502,15.0273844,23.537667915797336,15.0273835,23.537667395593644,46.9627923,33.43507822323644
19054.6072,1.0,0.0,0.999999229,-6.696823492183084e-06,0.000959933884,-60.35517356426661,14.6929111,23.342157017796833,14.6929103,23.34215654486728,45.9158976,33.23926157330715
19498.446,1.0,0.0,0.999999267,-6.366759438384339e-06,0.000919378506,-60.73011307533634,14.3656322,23.14649486194388,14.3656314,23.146494378240014,44.8914839,33.04327922718224
19952.6231,1.0,0.0,0.999999302,-6.062753083454449e-06,0.000880609781,-61.10432990215541,14.0454127,22.950690094247026,14.045412,22.95068966135673,43.8891291,32.847139262915924
20417.3794,1.0,0.0,0.999999336,-5.767432634320292e-06,0.000843549914,-61.47778429034319,13.7321193,22.75475135546841,13.7321186,22.754750912701876,42.9084149,32.65084942703267
20892.9613,1.0,0.0,0.999999368,-5.489483985937786e-06,0.00080812436,-61.85043603436174,13.4256195,22.558686690745304,13.4256189,22.558686302567025,41.9489274,32.45441721499087
21379.6209,1.0,0.0,0.999999399,-5.2202212410579335e-06,0.000774261704,-62.22224441960567,13.1257828,22.362504269114535,13.1257822,22.362503872068963,41.0102571,32.2578498391812
21877.6162,1.0,0.0,0.999999427,-4.97701618855876e-06,0.00074189353,-62.59316832706797,12.8324797,22.16621171825475,12.8324791,22.166211312134187,40.0919993,32.061154282060855
22387.2114,1.0,0.0,0.999999455,-4.7338111428693305e-06,0.00071095431,-62.96316617253475,12.5455825,21.96981661418864,12.545582,21.969816268015407,39.1937538,31.864337204522236
22908.6765,1.0,0.0,0.99999948,-4.516663785677788e-06,0.00068138129,-63.3321959173093,12.2649652,21.77332640597339,12.2649648,21.77332612269856,38.3151259,31.66740513894007
23442.2882,1.0,0.0,0.999999505,-4.29951643487926e-06,0.000653114373,-63.70021517347869,11.9905033,21.576748258849754,11.9905029,21.576747969090782,37.4557256,31.470364294606327
23988.3292,1.0,0.0,0.999999528,-4.099740876476353e-06,0.000626096021,-64.06718112516765,11.722074,21.380089174029592,11.7220736,21.38008887763529,36.6151685,31.27322074130053
24547.0892,1.0,0.0,0.99999955,-3.908651216929334e-06,0.000600271147,-64.43305062413143,11.4595562,21.183355976321685,11.4595558,21.183355673137527,35.7930755,31.075980330076693
25118.8643,1.0,0.0,0.99999957,-3.7349333478236082e-06,0.000575587016,-64.79778022741029,11.2028307,20.986555457084958,11.2028304,20.986555224485986,34.9890728,30.878648679221435
25703.9578,1.0,0.0,0.99999959,-3.5612154812279133e-06,0.000551993153,-65.16132618573342,10.95178,20.789694221609857,10.9517797,20.78969398367895,34.2027924,30.681231287441438
26302.6799,1.0,0.0,0.999999609,-3.3961835128194854e-06,0.000529441247,-65.52364454566914,10.7062883,20.592778678600645,10.706288,20.592778435214065,33.4338719,30.483733483052568
26915.348,1.0,0.0,0.999999626,-3.248523331846837e-06,0.000507885063,-65.8846911934012,10.4662417,20.395815196194896,10.4662414,20.395814947226167,32.6819543,30.286160367445717
27542.287,1.0,0.0,0.999999643,-3.1008631543487398e-06,0.000487280361,-66.24442183521849,10.2315282,20.198810111701423,10.231528,20.198809941914675,31.9466885,30.088516942713234
28183.8293,1.0,0.0,0.999999659,-2.9618888717108245e-06,0.000467584805,-66.60279220905237,10.0020376,20.00176965658616,10.0020374,20.001769482903757,31.2277292,29.890808092054854
28840.315,1.0,0.0,0.999999674,-2.8316004835161678e-06,0.000448757893,-66.95975799473713,9.77766143,19.804699898424484,9.77766119,19.804699685222836,30.5247367,29.69303852999261
29512.0923,1.0,0.0,0.999999689,-2.701312097275837e-06,0.000430760875,-67.31527499064,9.55829314,19.60760691233791,9.55829292,19.607606712417724,29.8373771,29.495212863235977
30199.5172,1.0,0.0,0.999999702,-2.5883954978984035e-06,0.000413556683,-67.66929913325639,9.34382805,19.41049675456323,9.34382784,19.410496559350214,29.1653222,29.297335572055907
30902.9543,1.0,0.0,0.999999715,-2.4754788999888856e-06,0.000397109859,-68.02178661247979,9.13416328,19.2133754135808,9.13416309,19.21337523290535,28.5082496,29.09941105092553
31622.7766,1.0,0.0,0.999999728,-2.3625623025829568e-06,0.000381386488,-68.37269394950185,8.9291978,19.01624887165076,8.92919762,19.016248696555504,27.8658425,28.90144356228523
32359.3657,1.0,0.0,0.99999974,-2.258331599255672e-06,0.000366354133,-68.72197809265543,8.72883239,18.819123086038875,8.72883222,18.81912291687521,27.23779,28.703437344006318
33113.1121,1.0,0.0,0.999999751,-2.162786788730011e-06,0.000351981774,-69.06959648362823,8.53296966,18.622004028982303,8.5329695,18.62200386611493,26.6237866,28.505396471709396
33884.4156,1.0,0.0,0.999999761,-2.075927871683667e-06,0.000338239746,-69.41550721009052,8.34151403,18.42489769188608,8.34151388,18.424897535693397,26.0235327,28.307325035883633
34673.685,1.0,0.0,0.999999771,-1.989068954541585e-06,0.000325099685,-69.75966902612349,8.15437168,18.227810058178072,8.15437154,18.227809909052596,25.436734,28.109226969060927
35481.3389,1.0,0.0,0.999999781,-1.9022100392324198e-06,0.000312534468,-70.10204158644765,7.97145061,18.030747192271853,7.97145048,18.03074705062064,24.863102,27.911106233047384
36307.8055,1.0,0.0,0.99999979,-1.824037015039622e-06,0.000300518165,-70.44258543356877,7.79266054,17.8337151626232,7.79266043,17.833715040014514,24.3023535,27.712966675727255
37153.5229,1.0,0.0,0.999999799,-1.7458639925147094e-06,0.000289025989,-70.7812620810752,7.61791298,17.63672014748656,7.61791287,17.636720022065347,23.7542108,27.51481212352068
38018.9396,1.0,0.0,0.999999807,-1.6763768617577993e-06,0.00027803424,-71.11803434585536,7.44712112,17.43976834535104,7.44712102,17.439768228716844,23.2184016,27.316646375067855
38904.5145,1.0,0.0,0.999999815,-1.6068897315567865e-06,0.000267520268,-71.45286618335155,7.28019989,17.24286607508548,7.28019979,17.242865955777088,22.694659,27.118473232186812
39810.7171,1.0,0.0,0.999999822,-1.5460884928458275e-06,0.000257462423,-71.78572295766857,7.11706589,17.046019731125973,7.1170658,17.04601962128716,22.1827211,26.920296378399904
40738.0278,1.0,0.0,0.99999983,-1.4766013636871218e-06,0.000247840014,-72.11657150104837,6.95763739,16.84923581899979,6.95763731,16.849235719128075,21.6823314,26.722119560756596
41686.9383,1.0,0.0,0.999999836,-1.4244860176650637e-06,0.000238633267,-72.44538026046914,6.80183432,16.652520982436606,6.80183424,16.652520880277226,21.1932385,26.52394651053932
42657.9519,1.0,0.0,0.999999843,-1.3636847802309308e-06,0.000229823286,-72.77211940251446,6.64957821,16.455881968079876,6.64957814,16.45588187664366,20.715196,26.325780935950313
43651.5832,1.0,0.0,0.999999849,-1.311569433922045e-06,0.000221392019,-73.09676078267206,6.50079222,16.25932570457815,6.50079215,16.2593256110492,20.2479626,26.127626599317047
44668.3592,1.0,0.0,0.999999855,-1.2594540888901786e-06,0.000213322215,-73.4192783106511,6.35540106,16.06285924146382,6.35540099,16.062859145795226,19.7913017,25.929487185326234
45708.819,1.0,0.0,0.99999986,-1.2160246347750973e-06,0.000205597397,-73.73964776198783,6.21333101,15.866489818076406,6.21333095,15.866489734199757,19.3449816,25.731366419555957
46773.5141,1.0,0.0,0.999999866,-1.1639092893521723e-06,0.000198201826,-74.05784697500974,6.07450988,15.670224855288915,6.07450982,15.670224769495428,18.9087756,25.533268157673422
47863.0092,1.0,0.0,0.999999871,-1.1204798357148153e-06,0.000191120466,-74.37385608674353,5.93886699,15.47407197394957,5.93886694,15.474071900822072,18.4824614,25.3351961572212
48977.8819,1.0,0.0,0.999999876,-1.0770503822946053e-06,0.00018433896,-74.68765734066922,5.80633315,15.278039014535093,5.8063331,15.278038939738405,18.0658215,25.13715429710663
50118.7234,1.0,0.0,0.99999988,-1.042306819521918e-06,0.000177843597,-74.9992353267556,5.67684062,15.082134027449323,5.67684058,15.082133966247042,17.6586428,24.939146434297452
51286.1384,1.0,0.0,0.999999885,-9.988773655282458e-07,0.000171621286,-75.3085769615607,5.55032311,14.886365323013841,5.55032307,14.88636526041648,17.2607168,24.741176541165146
52480.746,1.0,0.0,0.999999889,-9.641338030682504e-07,0.000165659528,-75.615671607494,5.42671572,14.690741430782321,5.42671568,14.690741366759143,16.8718392,24.543248552640126
53703.1796,1.0,0.0,0.999999893,-9.293902407472296e-07,0.000159946391,-75.92051109615115,5.30595496,14.495271182407981,5.30595493,14.495271133297747,16.4918102,24.345366559492806
